CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.55.6979.11A.01R.1949.07	0	0.038	0.229	0.086	0.082	0.023	0.298	0.137	0.079	0.122	0.457	0.044	0.018	0.134	0.141	0.239	0.084	0.111	0.333	0.375	0.136	0.072	0.175	0.158	0.806
TCGA.55.6980.01A.11R.1949.07	0	0.097	0.185	0.055	0.092	0.086	0.283	0.122	0.126	0.119	0.427	0.068	0.029	0.085	0.065	0.201	0.086	0.126	0.23	0.299	0.122	0.043	0.241	0.212	0.759
TCGA.55.6980.11A.01R.1949.07	0	0.03	0.205	0.049	0.064	0.013	0.312	0.136	0.091	0.128	0.39	0.045	0.043	0.177	0.134	0.141	0.081	0.114	0.248	0.35	0.16	0.096	0.214	0.191	0.75
TCGA.55.6981.01A.11R.1949.07	0.002	0.086	0.001	0.083	0.091	0.114	0.252	0.024	0.033	0.178	0.268	0.097	0.027	0.125	0.124	0.216	0.157	0.198	0.182	0.158	0.113	0.017	0.19	0.128	0.671
TCGA.55.6981.11A.01R.1949.07	0	0.038	0.163	0.017	0.065	0.022	0.232	0.037	0.123	0.154	0.419	0.027	0	0.19	0.159	0.181	0.05	0.159	0.284	0.4	0.177	0.078	0.223	0.142	0.809
TCGA.55.6982.01A.11R.1949.07	0	0.08	0.155	0.123	0.086	0.126	0.284	0.18	0.148	0.154	0.223	0.114	0.031	0.014	0.093	0.266	0.12	0.162	0.295	0.327	0.108	0	0.122	0.14	0.771
TCGA.55.6982.11A.01R.1949.07	0	0.011	0.235	0.062	0.07	0.006	0.269	0.17	0.111	0.116	0.418	0.094	0.028	0.123	0.146	0.17	0.082	0.111	0.271	0.356	0.151	0.085	0.217	0.196	0.777
TCGA.55.6983.01A.11R.1949.07	0	0.042	0.191	0.072	0.082	0.092	0.263	0.084	0.15	0.165	0.455	0.177	0	0.05	0.093	0.169	0.163	0.072	0.152	0.349	0.052	0.076	0.222	0.238	0.709
TCGA.55.6983.11A.01R.1949.07	0	0.03	0.175	0.071	0.06	0.038	0.283	0.11	0.113	0.154	0.39	0.011	0.013	0.189	0.147	0.225	0.065	0.145	0.313	0.378	0.159	0.067	0.168	0.166	0.811
TCGA.55.6984.01A.11R.1949.07	0	0.034	0.153	0.037	0.109	0.194	0.253	0.073	0.101	0.174	0.355	0.14	0.045	0.02	0.132	0.103	0.154	0.134	0.051	0.304	0.153	0	0.203	0.249	0.675
TCGA.55.6984.11A.01R.1949.07	0	0.029	0.131	0.061	0.028	0.001	0.21	0.109	0.134	0.173	0.395	0.01	0.061	0.189	0.172	0.231	0.068	0.14	0.298	0.342	0.176	0.058	0.178	0.151	0.793
TCGA.55.6985.01A.11R.1949.07	0	0.057	0.223	0.122	0.1	0.092	0.333	0.188	0.118	0.11	0.427	0.125	0	0.032	0.034	0.132	0.095	0.113	0.201	0.354	0.103	0.066	0.209	0.212	0.709
TCGA.55.6985.11A.01R.1949.07	0	0.034	0.223	0.059	0.058	0	0.239	0.11	0.117	0.12	0.41	0.071	0.019	0.178	0.149	0.191	0.1	0.127	0.297	0.418	0.165	0.06	0.21	0.161	0.835
TCGA.55.6986.01A.11R.1949.07	0.016	0.049	0.145	0.031	0.092	0.078	0.238	0.062	0.152	0.158	0.382	0.099	0.008	0.055	0.112	0.238	0.11	0.125	0.264	0.232	0.135	0.062	0.183	0.193	0.74
TCGA.55.6986.11A.01R.1949.07	0	0.024	0.178	0.053	0.017	0.003	0.16	0.091	0.117	0.164	0.416	0.077	0.026	0.18	0.129	0.156	0.076	0.088	0.246	0.39	0.169	0.111	0.224	0.158	0.755
TCGA.55.6987.01A.11R.1949.07	0	0.021	0.277	0.14	0.109	0.111	0.327	0.174	0.067	0.052	0.415	0.11	0	0.104	0.081	0.155	0.126	0.121	0.249	0.383	0.118	0.1	0.15	0.282	0.793
TCGA.55.7227.01A.11R.2039.07	0	0.082	0.185	0.069	0.104	0.087	0.317	0.128	0.109	0.141	0.342	0.129	0.032	0.093	0.092	0.25	0.078	0.111	0.262	0.295	0.102	0.052	0.203	0.208	0.755
TCGA.55.7281.01A.11R.2039.07	0	0.063	0.203	0.088	0.068	0.074	0.251	0.117	0.065	0.159	0.371	0.069	0.01	0.092	0.078	0.292	0.107	0.183	0.305	0.276	0.136	0.038	0.18	0.188	0.834
TCGA.55.7283.01A.11R.2039.07	0	0.049	0.196	0.094	0.045	0.088	0.237	0.155	0.108	0.151	0.391	0.086	0.048	0.092	0.055	0.228	0.068	0.063	0.239	0.32	0.161	0.091	0.137	0.202	0.709
TCGA.55.7284.01B.11R.2241.07	0	0.054	0.171	0.046	0.061	0.084	0.265	0.065	0.12	0.165	0.327	0.084	0.035	0.143	0.127	0.184	0.083	0.158	0.255	0.327	0.122	0.058	0.194	0.182	0.752
TCGA.55.7570.01A.11R.2039.07	0	0.116	0.141	0.09	0.087	0.137	0.27	0.184	0.128	0.095	0.232	0.001	0.068	0.047	0.055	0.132	0.098	0.092	0.109	0.277	0.148	0.095	0.074	0.212	0.571
TCGA.55.7573.01A.11R.2039.07	0	0.09	0.145	0.074	0.101	0.085	0.287	0.166	0.113	0.151	0.388	0.115	0.023	0.067	0.074	0.157	0.154	0.08	0.152	0.301	0.086	0.039	0.264	0.204	0.699
TCGA.55.7574.01A.11R.2039.07	0	0.034	0.21	0.073	0.133	0.132	0.286	0.106	0.089	0.162	0.468	0.113	0	0.065	0.097	0.116	0.147	0.085	0.143	0.327	0.056	0.1	0.26	0.259	0.697
TCGA.55.7576.01A.11R.2066.07	0	0.078	0.135	0.049	0.103	0.112	0.314	0.065	0.123	0.146	0.286	0.115	0.027	0.091	0.048	0.238	0.123	0.137	0.267	0.247	0.138	0.066	0.127	0.178	0.727
TCGA.55.7724.01A.11R.2170.07	0	0.09	0.225	0.059	0.01	0.073	0.294	0.125	0.151	0.114	0.284	0.135	0	0.126	0.14	0.23	0.119	0.086	0.283	0.329	0.127	0.042	0.141	0.167	0.741
TCGA.55.7725.01A.11R.2170.07	0.002	0.096	0.188	0.108	0	0.083	0.325	0.196	0.133	0.159	0.325	0.119	0.018	0	0.088	0.209	0.123	0.095	0.221	0.277	0.087	0.042	0.199	0.162	0.687
TCGA.55.7726.01A.11R.2170.07	0	0.139	0.117	0.079	0.124	0.158	0.35	0.106	0.027	0.114	0.088	0.074	0.015	0.094	0.029	0.267	0.111	0.196	0.26	0.167	0.146	0.022	0.087	0.112	0.673
TCGA.55.7727.01A.11R.2170.07	0	0.084	0.183	0.089	0.077	0.141	0.344	0.184	0.062	0.166	0.249	0.149	0.055	0	0.049	0.192	0.168	0.045	0.194	0.253	0.121	0.003	0.221	0.149	0.672
TCGA.55.7728.01A.11R.2187.07	0	0.001	0.216	0.089	0.086	0.105	0.262	0.107	0.092	0.088	0.404	0.059	0	0.111	0.144	0.233	0.127	0.166	0.381	0.312	0.09	0.039	0.232	0.246	0.894
TCGA.55.7815.01A.11R.2170.07	0	0.058	0.143	0.048	0.017	0.155	0.323	0.186	0.041	0.2	0.241	0.173	0.025	0	0.196	0.291	0.104	0.088	0.259	0.209	0.117	0	0.195	0.137	0.7
TCGA.55.7816.01A.11R.2170.07	0	0.035	0.18	0.111	0.071	0.088	0.307	0.189	0.086	0.14	0.273	0.076	0.026	0.064	0.064	0.213	0.053	0.191	0.353	0.287	0.126	0.087	0.213	0.18	0.808
TCGA.55.7903.01A.11R.2170.07	0	0.043	0.233	0.128	0.055	0.086	0.272	0.226	0.061	0.122	0.318	0.083	0.07	0.006	0.019	0.162	0.091	0.1	0.22	0.312	0.154	0.099	0.187	0.217	0.722
TCGA.55.7907.01A.11R.2170.07	0	0.068	0.224	0.12	0.115	0.102	0.295	0.194	0.033	0.055	0.38	0.106	0.028	0.029	0.095	0.163	0.092	0.15	0.251	0.299	0.094	0.046	0.194	0.224	0.733
TCGA.55.7910.01A.11R.2170.07	0	0.068	0.115	0.075	0.12	0.206	0.224	0.055	0.053	0.24	0.334	0.106	0.011	0.043	0.054	0.107	0.145	0.17	0.124	0.177	0.167	0.043	0.182	0.207	0.64
TCGA.55.7911.01A.11R.2170.07	0	0.017	0.247	0.149	0.075	0.078	0.339	0.203	0.059	0.136	0.399	0.137	0.051	0	0.062	0.17	0.114	0.08	0.238	0.311	0.098	0.061	0.188	0.222	0.711
TCGA.55.7913.01B.11R.2241.07	0	0.053	0.099	0.092	0.062	0.248	0.279	0.178	0	0.171	0.252	0.09	0.06	0.025	0.025	0.16	0.083	0.169	0.17	0.147	0.213	0.016	0.119	0.22	0.641
TCGA.55.7914.01A.11R.2170.07	0.002	0.091	0.166	0.1	0.125	0.08	0.22	0.2	0.071	0.11	0.332	0.114	0.094	0	0.089	0.121	0.127	0.092	0.142	0.263	0.129	0.063	0.191	0.221	0.644
TCGA.55.7994.01A.11R.2187.07	0	0	0.285	0.136	0.081	0.118	0.347	0.208	0.089	0.119	0.306	0.111	0.013	0	0.034	0.247	0.106	0.105	0.26	0.334	0.114	0.093	0.186	0.244	0.798
TCGA.55.7995.01A.11R.2187.07	0	0	0.254	0.143	0.075	0.098	0.325	0.21	0.11	0.065	0.365	0.121	0.005	0.047	0.074	0.117	0.167	0.156	0.257	0.372	0.12	0.041	0.148	0.258	0.798
TCGA.55.8085.01A.11R.2241.07	0	0.057	0.211	0.135	0.073	0.105	0.346	0.23	0.071	0.133	0.361	0.098	0.04	0	0.083	0.18	0.113	0.118	0.208	0.339	0.085	0.05	0.192	0.234	0.735
TCGA.55.8087.01A.11R.2241.07	0.031	0.081	0.065	0.039	0.097	0.066	0.208	0.028	0.17	0.238	0.254	0.05	0.044	0.077	0.131	0.251	0.097	0.16	0.222	0.217	0.168	0.008	0.21	0.122	0.725
TCGA.55.8089.01A.11R.2241.07	0	0.015	0.276	0.156	0.072	0.104	0.353	0.204	0.087	0.084	0.357	0.112	0.021	0.035	0.087	0.198	0.093	0.123	0.285	0.4	0.089	0.092	0.112	0.255	0.777
TCGA.55.8090.01A.11R.2241.07	0	0.081	0.109	0.075	0.091	0.137	0.258	0.106	0.124	0.105	0.329	0.1	0.029	0.076	0.07	0.208	0.089	0.177	0.249	0.263	0.129	0.029	0.226	0.147	0.744
TCGA.55.8091.01A.11R.2241.07	0	0.056	0.2	0.099	0.081	0.102	0.302	0.186	0.051	0.118	0.322	0.112	0.024	0.072	0.096	0.2	0.068	0.173	0.281	0.319	0.103	0.034	0.227	0.156	0.763
TCGA.55.8092.01A.11R.2241.07	0	0.032	0.247	0.143	0.128	0.097	0.326	0.208	0.077	0.114	0.388	0.137	0.041	0	0.047	0.09	0.158	0.137	0.164	0.363	0.083	0.043	0.172	0.265	0.716
TCGA.55.8094.01A.11R.2241.07	0	0.024	0.124	0.012	0.01	0.209	0.26	0	0.08	0.225	0.065	0.061	0.067	0	0.117	0.168	0.057	0.25	0.092	0.199	0.23	0	0.153	0.176	0.663
TCGA.55.8096.01A.11R.2241.07	0	0.084	0.145	0.085	0.109	0.095	0.271	0.065	0.152	0.116	0.295	0.066	0	0.138	0.105	0.216	0.122	0.171	0.302	0.247	0.128	0.029	0.18	0.19	0.778
TCGA.55.8097.01A.11R.2241.07	0.016	0.106	0.117	0.03	0.109	0.041	0.262	0.051	0.167	0.175	0.406	0.086	0.007	0.068	0.076	0.202	0.125	0.106	0.158	0.262	0.127	0.071	0.238	0.198	0.708
TCGA.55.8203.01A.11R.2241.07	0	0.058	0.181	0.099	0.124	0.11	0.314	0.228	0.131	0.147	0.366	0.143	0.033	0	0.059	0.154	0.157	0.13	0.155	0.339	0.102	0.037	0.173	0.233	0.721
TCGA.55.8204.01A.11R.2241.07	0	0.095	0.178	0.07	0.109	0.086	0.293	0.138	0.117	0.14	0.186	0.107	0.036	0.108	0.066	0.164	0.126	0.118	0.131	0.289	0.154	0.056	0.163	0.209	0.678
TCGA.55.8205.01A.11R.2241.07	0	0.041	0.247	0.128	0.08	0.116	0.301	0.212	0.093	0.052	0.349	0.092	0.01	0.099	0.086	0.232	0.125	0.14	0.334	0.3	0.1	0.059	0.158	0.216	0.803
TCGA.55.8206.01A.11R.2241.07	0	0.057	0.132	0.034	0.131	0.075	0.331	0.005	0.044	0.17	0.366	0.07	0	0.165	0.146	0.193	0.134	0.177	0.267	0.239	0.184	0.077	0.201	0.176	0.786
TCGA.55.8207.01A.11R.2241.07	0	0.058	0.204	0.03	0.098	0.072	0.238	0.081	0.135	0.139	0.421	0.082	0.001	0.101	0.091	0.24	0.063	0.156	0.301	0.318	0.113	0.056	0.231	0.171	0.796
TCGA.55.8208.01A.11R.2241.07	0	0.044	0.235	0.127	0.123	0.063	0.298	0.219	0.071	0.06	0.357	0.107	0	0.134	0.088	0.223	0.166	0.132	0.314	0.347	0.098	0.035	0.186	0.22	0.844
TCGA.55.8299.01A.11R.2287.07	0	0.03	0.269	0.132	0.051	0.084	0.36	0.2	0.106	0.156	0.367	0.094	0	0.056	0.089	0.189	0.086	0.125	0.258	0.419	0.088	0.062	0.193	0.206	0.783
TCGA.55.8301.01A.11R.2287.07	0	0.066	0.261	0.131	0.136	0.087	0.284	0.225	0.124	0.05	0.357	0.12	0.026	0	0.061	0.181	0.157	0.095	0.251	0.328	0.062	0.071	0.203	0.281	0.779
TCGA.55.8302.01A.11R.2326.07	0	0.048	0.189	0.117	0.068	0.116	0.226	0.257	0.068	0.144	0.281	0.038	0.078	0.097	0.048	0.176	0.106	0.172	0.255	0.329	0.121	0.029	0.151	0.165	0.739
TCGA.55.8505.01A.11R.2403.07	0	0.035	0.079	0.061	0.104	0.128	0.256	0.018	0.038	0.243	0.167	0.077	0.045	0.097	0.13	0.129	0.119	0.219	0.202	0.183	0.184	0.035	0.148	0.117	0.651
TCGA.55.8506.01A.11R.2403.07	0	0.043	0.183	0.132	0.033	0.138	0.307	0.169	0.108	0.185	0.237	0.027	0.05	0.038	0.048	0.229	0.08	0.193	0.297	0.239	0.154	0.023	0.13	0.165	0.744
TCGA.55.8507.01A.11R.2403.07	0.018	0.09	0.136	0.064	0.058	0.149	0.251	0.061	0.003	0.215	0.221	0.021	0.027	0.041	0.053	0.197	0.096	0.188	0.251	0.308	0.19	0.028	0.164	0.169	0.781
TCGA.55.8508.01A.11R.2403.07	0	0.04	0.195	0.076	0.136	0.143	0.321	0.078	0.029	0.185	0.306	0.11	0.003	0.076	0.048	0.122	0.177	0.178	0.131	0.33	0.152	0.032	0.175	0.214	0.741
TCGA.55.8510.01A.11R.2403.07	0	0.053	0.189	0.119	0.071	0.057	0.256	0.198	0.098	0.123	0.359	0.074	0.024	0.122	0.1	0.22	0.125	0.141	0.298	0.359	0.123	0.032	0.194	0.209	0.834
TCGA.55.8511.01A.11R.2403.07	0	0.068	0.194	0.097	0.119	0.105	0.352	0.168	0.07	0.103	0.397	0.136	0.025	0	0	0.155	0.126	0.151	0.207	0.328	0.089	0.065	0.214	0.21	0.74
TCGA.55.8512.01A.11R.2403.07	0.015	0.085	0.203	0.064	0.028	0.048	0.187	0.087	0.002	0.215	0.353	0.062	0.002	0.109	0.093	0.097	0.024	0.142	0.156	0.383	0.21	0.041	0.243	0.137	0.696
TCGA.55.8513.01A.11R.2403.07	0	0.018	0.133	0.045	0.084	0.087	0.281	0.038	0.069	0.171	0.333	0.093	0.008	0.128	0.135	0.248	0.12	0.115	0.338	0.282	0.137	0.048	0.234	0.174	0.824
TCGA.55.8514.01A.11R.2403.07	0.009	0.03	0.121	0.065	0.083	0.05	0.172	0.067	0.025	0.244	0.312	0.046	0.04	0.058	0.043	0.182	0.109	0.177	0.315	0.22	0.153	0.064	0.166	0.168	0.746
TCGA.55.8614.01A.11R.2403.07	0	0.14	0.113	0.025	0.094	0.081	0.3	0.069	0.195	0.15	0.356	0.077	0	0.086	0.073	0.129	0.095	0.107	0.158	0.274	0.135	0.044	0.209	0.167	0.637
TCGA.55.8615.01A.11R.2403.07	0	0.027	0.087	0.037	0.088	0.213	0.219	0.048	0.06	0.211	0.238	0.047	0.027	0.021	0.106	0.212	0.05	0.177	0.208	0.168	0.21	0	0.184	0.218	0.714
TCGA.55.8616.01A.11R.2403.07	0.019	0.077	0.105	0.039	0.079	0.064	0.191	0.088	0.173	0.131	0.386	0.155	0.018	0.098	0	0.063	0.157	0.106	0.108	0.294	0.124	0.051	0.226	0.237	0.657
TCGA.55.8619.01A.11R.2403.07	0	0.038	0.214	0.073	0.103	0.108	0.279	0.105	0.078	0.116	0.387	0.085	0	0.168	0.139	0.18	0.153	0.121	0.289	0.319	0.128	0.053	0.2	0.254	0.823
TCGA.55.8620.01A.11R.2403.07	0	0.08	0.179	0.107	0.115	0.148	0.297	0.215	0.098	0.066	0.288	0.115	0.032	0	0.006	0.179	0.176	0.113	0.194	0.345	0.126	0.086	0.192	0.235	0.78
TCGA.55.8621.01A.11R.2403.07	0	0.05	0.217	0.085	0.072	0.065	0.303	0.152	0.095	0.111	0.335	0.049	0.007	0.17	0.175	0.207	0.091	0.142	0.283	0.344	0.114	0.076	0.2	0.219	0.801
TCGA.55.A48X.01A.11R.A24H.07	0	0.072	0.193	0.075	0.101	0.074	0.33	0.125	0.104	0.159	0.416	0.148	0	0.032	0.071	0.105	0.213	0.08	0.118	0.319	0.076	0.051	0.259	0.222	0.696
TCGA.55.A48Y.01A.11R.A24H.07	0	0.036	0.18	0.097	0.121	0.122	0.295	0.113	0.102	0.173	0.279	0.129	0	0.025	0.093	0.198	0.151	0.152	0.18	0.283	0.128	0.04	0.145	0.151	0.694
TCGA.55.A48Z.01A.12R.A24X.07	0	0.038	0.195	0.119	0.111	0.082	0.239	0.16	0.11	0.126	0.31	0.094	0.037	0.083	0.058	0.214	0.125	0.154	0.226	0.309	0.101	0.034	0.195	0.214	0.77
TCGA.55.A490.01A.11R.A466.07	0	0.038	0.176	0.061	0.135	0.138	0.314	0.117	0.056	0.208	0.182	0.035	0.007	0.037	0.013	0.305	0.084	0.211	0.307	0.184	0.157	0.022	0.201	0.167	0.808
TCGA.55.A491.01A.11R.A24H.07	0	0.026	0.257	0.092	0.119	0.063	0.245	0.12	0.181	0.094	0.312	0.088	0.009	0.015	0.085	0.165	0.176	0.188	0.318	0.257	0.105	0.076	0.179	0.187	0.788
TCGA.55.A492.01A.11R.A24H.07	0	0.055	0.125	0.098	0.006	0.056	0.146	0.103	0.106	0.176	0.314	0.021	0.036	0.117	0.142	0.164	0.09	0.092	0.108	0.388	0.142	0.148	0.202	0.218	0.702
TCGA.55.A493.01A.11R.A24H.07	0	0.042	0.306	0.136	0.1	0.102	0.339	0.204	0.073	0.106	0.345	0.114	0.018	0	0.051	0.199	0.119	0.163	0.232	0.324	0.102	0.058	0.193	0.201	0.767
TCGA.55.A494.01A.11R.A24X.07	0	0.082	0.063	0.093	0.046	0.145	0.147	0	0	0.236	0.185	0.035	0.027	0	0.029	0.132	0.077	0.177	0.039	0.105	0.225	0	0.145	0.199	0.549
TCGA.55.A4DF.01A.11R.A24H.07	0	0.042	0.232	0.107	0.084	0.118	0.298	0.241	0.13	0.069	0.369	0.117	0.025	0.013	0.113	0.242	0.129	0.137	0.208	0.368	0.098	0.047	0.159	0.188	0.764
TCGA.55.A4DG.01A.11R.A24H.07	0.012	0.076	0.163	0.052	0.112	0.057	0.234	0.081	0.109	0.185	0.422	0.129	0.016	0.051	0.075	0.101	0.152	0.084	0.135	0.329	0.106	0.062	0.264	0.21	0.691
TCGA.55.A57B.01A.12R.A39D.07	0	0.1	0.118	0.017	0.089	0.108	0.309	0.06	0.109	0.173	0.369	0.064	0	0.15	0.098	0.197	0.075	0.115	0.209	0.296	0.127	0.055	0.271	0.163	0.727
TCGA.62.8394.01A.11R.2326.07	0	0.079	0.111	0.047	0.07	0.086	0.255	0.134	0.074	0.189	0.345	0.079	0.051	0.078	0.102	0.171	0.113	0.129	0.218	0.261	0.125	0.036	0.181	0.184	0.691
TCGA.62.8395.01A.11R.2326.07	0	0.034	0.123	0.041	0.093	0.086	0.24	0.033	0.108	0.227	0.355	0.09	0.015	0.096	0.124	0.15	0.12	0.122	0.212	0.245	0.118	0.072	0.241	0.15	0.68
TCGA.62.8397.01A.11R.2326.07	0	0.068	0.088	0.059	0.135	0.075	0.289	0	0.104	0.184	0.246	0.029	0.066	0.088	0.116	0.247	0.082	0.166	0.243	0.221	0.192	0.012	0.228	0.123	0.752
TCGA.62.8398.01A.11R.2326.07	0	0.065	0.11	0.094	0.099	0.17	0.331	0.117	0.012	0.18	0.318	0.118	0.019	0.044	0.138	0.192	0.062	0.181	0.228	0.222	0.149	0.005	0.177	0.186	0.699
TCGA.62.8399.01A.21R.2326.07	0	0.104	0.156	0.045	0.113	0.135	0.299	0.042	0.016	0.089	0.35	0.102	0	0.098	0.038	0.123	0.088	0.159	0.213	0.391	0.179	0.07	0.125	0.181	0.729
TCGA.62.8402.01A.11R.2326.07	0	0.002	0.229	0.115	0.092	0.123	0.316	0.247	0.045	0.075	0.357	0.139	0.037	0.004	0.051	0.2	0.09	0.158	0.214	0.341	0.156	0.104	0.172	0.219	0.775
TCGA.62.A46O.01A.11R.A24H.07	0	0.048	0.025	0.049	0	0.179	0.283	0.113	0	0.212	0.116	0	0.068	0.02	0.049	0.115	0.173	0.141	0.05	0.179	0.216	0.071	0.104	0.137	0.558
TCGA.62.A46P.01A.11R.A24H.07	0	0.106	0.175	0.06	0.075	0.074	0.159	0.067	0.058	0.239	0.27	0.031	0.081	0	0.118	0.152	0.072	0.176	0.185	0.307	0.152	0.084	0.177	0.162	0.692
TCGA.62.A46R.01A.11R.A24H.07	0	0.115	0.154	0.045	0.139	0.128	0.331	0.065	0.012	0.12	0.322	0.129	0.053	0	0.031	0.238	0.109	0.158	0.239	0.225	0.158	0.039	0.247	0.224	0.799
TCGA.62.A46S.01A.11R.A24H.07	0	0.067	0.181	0.048	0.08	0.158	0.283	0.116	0.097	0.16	0.405	0.087	0.008	0.048	0.139	0.152	0.064	0.138	0.247	0.32	0.136	0.041	0.214	0.209	0.74
TCGA.62.A46U.01A.11R.A24H.07	0	0	0.237	0.141	0.082	0.117	0.322	0.204	0.037	0.091	0.358	0.09	0.024	0.034	0.138	0.304	0.121	0.13	0.28	0.356	0.11	0.058	0.2	0.187	0.844
TCGA.62.A46V.01A.11R.A24H.07	0	0.098	0.071	0.083	0.106	0.071	0.235	0.044	0.016	0.18	0.194	0.042	0.054	0.09	0.098	0.271	0.067	0.158	0.257	0.212	0.133	0.022	0.262	0.109	0.735
TCGA.62.A46Y.01A.11R.A24H.07	0	0.058	0.177	0.101	0.077	0.046	0.271	0.16	0.114	0.136	0.348	0.074	0.052	0.071	0.098	0.207	0.09	0.145	0.285	0.295	0.132	0.05	0.252	0.188	0.797
TCGA.62.A470.01A.11R.A24H.07	0	0.083	0.117	0.04	0.096	0.143	0.246	0.095	0.038	0.183	0.213	0.002	0.043	0.035	0.145	0.287	0.092	0.226	0.312	0.304	0.159	0	0.13	0.099	0.805
TCGA.62.A471.01A.12R.A24H.07	0	0.027	0.178	0.111	0.005	0.135	0.26	0.224	0.091	0.197	0.27	0.014	0.086	0	0.152	0.06	0.098	0.118	0.066	0.353	0.174	0.061	0.113	0.227	0.605
TCGA.62.A472.01A.11R.A24H.07	0	0.075	0.185	0.128	0.051	0.086	0.243	0.209	0.067	0.1	0.356	0.067	0.076	0.039	0.081	0.197	0.074	0.109	0.201	0.278	0.124	0.078	0.23	0.206	0.709
TCGA.64.1676.01A.01R.0946.07	0	0.043	0.191	0.139	0.06	0.127	0.28	0.151	0	0.159	0.301	0	0.082	0.032	0.146	0.245	0.079	0.199	0.362	0.23	0.116	0.087	0.109	0.236	0.788
TCGA.64.1677.01A.01R.0946.07	0.007	0.055	0.215	0.161	0.08	0.138	0.234	0.213	0.072	0.104	0.342	0.141	0.077	0.008	0.048	0.122	0.153	0.105	0.085	0.337	0.088	0.04	0.187	0.239	0.658
TCGA.64.1678.01A.01R.0946.07	0	0.079	0.107	0.083	0.022	0.145	0.262	0.087	0.055	0.187	0.18	0.028	0.103	0.062	0.085	0.106	0.128	0.126	0.056	0.234	0.162	0.062	0.062	0.229	0.551
TCGA.64.1679.01A.21R.2066.07	0	0.079	0.106	0.063	0.126	0.096	0.26	0.016	0.101	0.177	0.128	0.045	0	0.126	0.033	0.248	0.114	0.232	0.35	0.061	0.16	0	0.15	0.114	0.715
TCGA.64.1680.01A.02R.0946.07	0.028	0.044	0.133	0.065	0.062	0.076	0.169	0.082	0.088	0.224	0.308	0.089	0.067	0	0.093	0.121	0.079	0.084	0.168	0.22	0.157	0.078	0.187	0.178	0.597
TCGA.64.1681.01A.11R.2066.07	0	0.105	0.101	0.038	0.092	0.077	0.146	0.051	0.168	0.19	0.33	0.097	0	0.114	0.137	0.221	0.113	0.1	0.216	0.163	0.119	0.063	0.224	0.19	0.673
TCGA.64.5774.01A.01R.1628.07	0	0.042	0.099	0.071	0.121	0.201	0.224	0.097	0	0.194	0.271	0.112	0.062	0	0.095	0.09	0.124	0.122	0.092	0.193	0.201	0.005	0.161	0.252	0.618
TCGA.64.5775.01A.01R.1628.07	0	0.048	0.218	0.019	0.111	0.144	0.314	0.164	0	0.103	0	0	0	0.081	0.085	0.298	0.07	0.237	0.36	0.154	0.189	0.045	0	0.116	0.712
TCGA.64.5778.01A.01R.1628.07	0	0.051	0.221	0.148	0.059	0.13	0.29	0.201	0.087	0.126	0.44	0.1	0.038	0	0.037	0.157	0.146	0.018	0.215	0.325	0.035	0.095	0.194	0.332	0.711
TCGA.64.5779.01A.01R.1628.07	0	0.087	0.211	0.019	0.179	0.117	0.328	0.073	0.101	0.149	0.417	0.171	0	0	0.096	0.049	0.17	0.089	0	0.237	0.098	0.065	0.256	0.237	0.568
TCGA.64.5781.01A.01R.1628.07	0	0.018	0.277	0.161	0.034	0.152	0.23	0.204	0.124	0.088	0.459	0.119	0.037	0	0.09	0.115	0.092	0.105	0.106	0.424	0.074	0.084	0.091	0.322	0.665
TCGA.64.5815.01A.01R.1628.07	0	0.054	0.13	0.037	0.106	0.104	0.295	0	0.114	0.17	0.312	0.112	0.007	0.118	0.136	0.309	0.1	0.188	0.303	0.227	0.111	0.032	0.189	0.176	0.801
TCGA.67.3770.01A.01R.0946.07	0	0.041	0.129	0.07	0.085	0.138	0.281	0.124	0.097	0.142	0.404	0.074	0.059	0.04	0.148	0.269	0.063	0.064	0.283	0.292	0.09	0.072	0.188	0.223	0.736
TCGA.67.3771.01A.01R.0946.07	0	0.045	0.172	0.1	0.079	0.085	0.326	0.184	0.091	0.112	0.358	0.088	0.017	0.092	0.112	0.159	0.119	0.132	0.239	0.354	0.088	0.064	0.161	0.234	0.743
TCGA.67.3772.01A.01R.0946.07	0	0.054	0.132	0.092	0.099	0.116	0.225	0.016	0.148	0.159	0.385	0.131	0.023	0.055	0.148	0.283	0.096	0.113	0.228	0.279	0.095	0.07	0.157	0.24	0.746
TCGA.67.3773.01A.01R.0946.07	0	0.079	0.145	0.07	0.079	0.124	0.287	0.099	0.09	0.162	0.419	0.047	0.063	0.064	0.133	0.245	0.076	0.05	0.257	0.292	0.077	0.084	0.207	0.249	0.727
TCGA.67.3774.01A.01R.0946.07	0	0.023	0.222	0.052	0.092	0.101	0.282	0.102	0.103	0.183	0.453	0.105	0.004	0.059	0.128	0.17	0.076	0.14	0.21	0.335	0.09	0.048	0.24	0.205	0.734
TCGA.67.4679.01B.01R.1755.07	0	0.053	0.123	0.033	0.095	0.076	0.25	0	0.129	0.179	0.381	0.068	0	0.122	0.128	0.204	0.084	0.158	0.235	0.279	0.162	0.106	0.246	0.198	0.784
