CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.B8.4153.01B.11R.1672.07	0	0.001	0.279	0.044	0.104	0.15	0.145	0.125	0.436	0.14	0.299	0.09	0.002	0.105	0.136	0.186	0.064	0.11	0.212	0.371	0.138	0.129	0.141	0.137	0.724
TCGA.B8.4154.01A.01R.1188.07	0	0	0.257	0.113	0.124	0.189	0.151	0.212	0.418	0.105	0.314	0.152	0.008	0.119	0.148	0.193	0.091	0.031	0.239	0.388	0.073	0.114	0.149	0.202	0.729
TCGA.B8.4619.01A.02R.1325.07	0	0.067	0.174	0	0.157	0.22	0.217	0.069	0.308	0.189	0.189	0.175	0	0	0.145	0.16	0.1	0.073	0.157	0.113	0.131	0	0.232	0.092	0.564
TCGA.B8.4619.11A.01R.1758.07	0	0	0.143	0.05	0.132	0.203	0.214	0.095	0.431	0.189	0.25	0.142	0.012	0.101	0.146	0.155	0.103	0.047	0.123	0.259	0.136	0.042	0.227	0.143	0.636
TCGA.B8.4620.01A.02R.1325.07	0	0.016	0.195	0.059	0.173	0.207	0.281	0.12	0.268	0.174	0.311	0.154	0	0.04	0.128	0.184	0.045	0.109	0.32	0.282	0.131	0.019	0.245	0.08	0.744
TCGA.B8.4620.11A.01R.1758.07	0	0.018	0.138	0.042	0.171	0.176	0.255	0.097	0.407	0.13	0.363	0.164	0	0.116	0.145	0.19	0.076	0.031	0.224	0.293	0.113	0.038	0.247	0.136	0.698
TCGA.B8.4621.01A.01R.1503.07	0	0.001	0.229	0.077	0.173	0.218	0.201	0.11	0.425	0.153	0.207	0.08	0	0.098	0.108	0.298	0.062	0.178	0.358	0.266	0.13	0.065	0.175	0.098	0.835
TCGA.B8.4622.01A.02R.1277.07	0	0	0.252	0.055	0.148	0.182	0.226	0.182	0.365	0.159	0.28	0.149	0	0.175	0.145	0.194	0.061	0.121	0.258	0.356	0.066	0.091	0.205	0.134	0.743
TCGA.B8.4622.11A.01R.1758.07	0	0.004	0.144	0.049	0.091	0.193	0.205	0.104	0.439	0.143	0.284	0.17	0	0.144	0.192	0.201	0.113	0.04	0.202	0.323	0.113	0.018	0.195	0.144	0.71
TCGA.B8.5158.01A.01R.1420.07	0	0.033	0.214	0.094	0.157	0.278	0.234	0.201	0.378	0.204	0.199	0.122	0	0.125	0.104	0.229	0.068	0.134	0.337	0.288	0.09	0.035	0.155	0.176	0.787
TCGA.B8.5159.01A.01R.1420.07	0	0	0.182	0.117	0.042	0.201	0.143	0.076	0.431	0.172	0.188	0.197	0	0.04	0.1	0.18	0.07	0.067	0.236	0.273	0.106	0.116	0.103	0.172	0.644
TCGA.B8.5162.01A.01R.1420.07	0	0	0.318	0.096	0.224	0.197	0.23	0.21	0.343	0.064	0.348	0.18	0	0.112	0.169	0.219	0.097	0.091	0.379	0.276	0.046	0.018	0.194	0.173	0.787
TCGA.B8.5163.01A.01R.1420.07	0	0.032	0.304	0.096	0.189	0.212	0.285	0.232	0.343	0.09	0.273	0.18	0	0.134	0.122	0.181	0.072	0.068	0.306	0.324	0.024	0.026	0.212	0.146	0.71
TCGA.B8.5164.01A.01R.1420.07	0	0	0.236	0.103	0.196	0.219	0.227	0.209	0.35	0.088	0.354	0.183	0	0.112	0.093	0.206	0.081	0.073	0.328	0.263	0.058	0.079	0.162	0.234	0.75
TCGA.B8.5165.01A.01R.1420.07	0	0	0.211	0.064	0.158	0.188	0.205	0.092	0.381	0.136	0.283	0.167	0	0.151	0.109	0.18	0.076	0.081	0.234	0.302	0.129	0.069	0.199	0.106	0.697
TCGA.B8.5545.01A.01R.1672.07	0	0	0.231	0.059	0.167	0.203	0.23	0.124	0.315	0.141	0.271	0.165	0	0.115	0.164	0.237	0.073	0.137	0.317	0.26	0.075	0.057	0.226	0.118	0.77
TCGA.B8.5546.01A.01R.1541.07	0.024	0.043	0.219	0.033	0.038	0.105	0.046	0.112	0.448	0.236	0.187	0.114	0	0.068	0.234	0.134	0.05	0.033	0.107	0.263	0.144	0.044	0.145	0.14	0.542
TCGA.B8.5549.01A.01R.1541.07	0	0	0.177	0.117	0.166	0.228	0.174	0.101	0.39	0.161	0.189	0.133	0.006	0.116	0.091	0.189	0.044	0.106	0.255	0.253	0.093	0.088	0.167	0.172	0.682
TCGA.B8.5549.11A.01R.1541.07	0.012	0	0	0.017	0.225	0.162	0.13	0	0.196	0.269	0	0.054	0	0.075	0	0.058	0.052	0.047	0.082	0.119	0.254	0.056	0.148	0	0.406
TCGA.B8.5550.01A.01R.1541.07	0	0.015	0.191	0.067	0.183	0.235	0.208	0.064	0.311	0.139	0.205	0.154	0	0.197	0.148	0.216	0.043	0.152	0.326	0.234	0.097	0.061	0.166	0.119	0.721
TCGA.B8.5551.01A.01R.1541.07	0	0	0.243	0.16	0.22	0.229	0.293	0.247	0.32	0.019	0.27	0.145	0	0.076	0.133	0.244	0.124	0.102	0.409	0.242	0.066	0	0.187	0.2	0.839
TCGA.B8.5552.01B.11R.1672.07	0	0.021	0.193	0.061	0.164	0.183	0.223	0.11	0.366	0.135	0.315	0.177	0	0.183	0.161	0.235	0.083	0.096	0.287	0.267	0.08	0.03	0.221	0.117	0.739
TCGA.B8.5552.11A.01R.1672.07	0.008	0.037	0.114	0.055	0.065	0.226	0.217	0.075	0.431	0.155	0.22	0.179	0	0.082	0.191	0.259	0.068	0.129	0.255	0.23	0.145	0	0.177	0.05	0.7
TCGA.B8.5553.01A.01R.1541.07	0	0	0.223	0.113	0.145	0.219	0.26	0.187	0.383	0.14	0.282	0.154	0	0.094	0.101	0.207	0.049	0.086	0.265	0.298	0.099	0.081	0.177	0.16	0.716
TCGA.B8.A54D.01A.21R.A266.07	0	0	0.21	0.147	0.161	0.204	0.196	0.208	0.313	0.092	0.282	0.157	0	0.088	0.132	0.231	0.034	0.102	0.26	0.276	0.073	0.112	0.225	0.232	0.764
TCGA.B8.A54E.01A.11R.A266.07	0	0.017	0.209	0.111	0.182	0.186	0.188	0.178	0.277	0.185	0.174	0.096	0.036	0	0.163	0.234	0.049	0.019	0.291	0.2	0.122	0.005	0.222	0.122	0.671
TCGA.B8.A54F.01A.11R.A266.07	0	0	0.227	0.068	0.123	0.213	0.225	0.134	0.271	0.187	0.3	0.099	0	0.141	0.108	0.211	0.051	0.187	0.298	0.229	0.124	0.048	0.219	0.1	0.756
TCGA.B8.A54G.01A.11R.A266.07	0	0	0.191	0.148	0.185	0.236	0.299	0.203	0.366	0.055	0.286	0.146	0	0.058	0.131	0.284	0.093	0.121	0.328	0.244	0.059	0.049	0.187	0.202	0.809
TCGA.B8.A54H.01A.11R.A33J.07	0	0.009	0.283	0.104	0.127	0.175	0.144	0.214	0.384	0.1	0.288	0.15	0.009	0.121	0.095	0.157	0.075	0.081	0.209	0.348	0.086	0.097	0.165	0.201	0.705
TCGA.B8.A54I.01A.21R.A33J.07	0	0	0.266	0.098	0.186	0.194	0.268	0.156	0.367	0.168	0.307	0.122	0	0.129	0.153	0.227	0.125	0.121	0.306	0.336	0.013	0.036	0.21	0.174	0.806
TCGA.B8.A54J.01A.11R.A33J.07	0	0	0.263	0.105	0.145	0.184	0.224	0.202	0.382	0.105	0.301	0.101	0	0.153	0.108	0.161	0.045	0.099	0.222	0.347	0.084	0.116	0.167	0.195	0.703
TCGA.B8.A54K.01A.11R.A33J.07	0.004	0.078	0.247	0.025	0.047	0.112	0.087	0.09	0.264	0.247	0.125	0.058	0	0.169	0.126	0.125	0.038	0.12	0.054	0.268	0.158	0.057	0.189	0.091	0.556
TCGA.B8.A7U6.01A.12R.A37O.07	0	0.027	0.229	0.065	0.088	0.16	0.168	0.126	0.399	0.153	0.339	0.13	0	0.147	0.14	0.186	0.07	0.123	0.253	0.32	0.1	0.079	0.195	0.128	0.733
TCGA.B8.A8YJ.01A.13R.A39I.07	0	0.029	0.244	0.023	0.174	0.174	0.244	0.106	0.376	0.112	0.383	0.156	0	0.167	0.159	0.18	0.049	0.14	0.254	0.297	0.07	0.056	0.266	0.114	0.731
TCGA.BP.4158.01A.02R.1289.07	0	0.002	0.257	0.055	0.114	0.157	0.161	0.173	0.404	0.135	0.307	0.148	0	0.098	0.13	0.175	0.095	0.127	0.184	0.351	0.082	0.119	0.203	0.15	0.728
TCGA.BP.4159.01A.02R.1289.07	0	0.036	0.293	0.042	0.127	0.113	0.114	0.134	0.419	0.122	0.31	0.139	0	0.166	0.162	0.214	0.075	0.098	0.243	0.38	0.091	0.115	0.147	0.15	0.744
TCGA.BP.4160.01A.02R.1289.07	0	0	0.225	0.126	0.178	0.207	0.226	0.219	0.344	0.115	0.32	0.168	0	0.103	0.11	0.216	0.057	0.075	0.305	0.274	0.051	0.091	0.142	0.203	0.705
TCGA.BP.4161.01A.02R.1325.07	0	0	0.255	0.096	0.171	0.199	0.263	0.244	0.363	0.124	0.328	0.16	0	0.061	0.135	0.213	0.076	0.104	0.282	0.327	0.064	0.093	0.195	0.193	0.775
TCGA.BP.4162.01A.02R.1325.07	0	0	0.238	0.129	0.164	0.216	0.225	0.213	0.365	0.113	0.322	0.164	0	0.093	0.103	0.217	0.079	0.073	0.271	0.299	0.062	0.084	0.2	0.177	0.735
TCGA.BP.4163.01A.02R.1325.07	0	0.03	0.211	0.03	0.164	0.187	0.236	0.099	0.376	0.132	0.253	0.177	0	0.122	0.114	0.234	0.072	0.15	0.339	0.269	0.131	0.026	0.201	0.136	0.817
TCGA.BP.4164.01A.02R.1325.07	0	0	0.128	0.1	0.096	0.242	0.188	0.1	0.427	0.167	0.182	0.122	0.013	0.084	0.078	0.194	0.101	0.137	0.254	0.227	0.132	0.078	0.159	0.118	0.705
TCGA.BP.4165.01A.02R.1289.07	0	0.033	0.298	0.102	0.057	0.184	0.122	0.184	0.395	0.124	0.37	0.132	0	0.077	0.148	0.116	0.113	0.085	0.148	0.406	0.047	0.151	0.18	0.251	0.718
TCGA.BP.4166.01A.02R.1289.07	0	0.039	0.257	0.049	0.147	0.163	0.21	0.185	0.374	0.12	0.283	0.17	0	0.154	0.159	0.232	0.064	0.032	0.221	0.339	0.063	0.085	0.177	0.143	0.678
TCGA.BP.4167.01A.02R.1325.07	0	0	0.235	0.113	0.143	0.224	0.192	0.186	0.337	0.091	0.331	0.138	0	0.189	0.175	0.237	0.08	0.08	0.325	0.339	0.016	0.099	0.198	0.234	0.804
TCGA.BP.4169.01A.02R.1289.07	0	0	0.217	0.057	0.167	0.195	0.276	0.168	0.339	0.11	0.353	0.144	0	0.198	0.14	0.166	0.063	0.096	0.281	0.312	0.114	0.057	0.239	0.106	0.734
TCGA.BP.4170.01A.02R.1289.07	0	0	0.256	0.095	0.166	0.185	0.241	0.2	0.36	0.138	0.346	0.189	0	0.066	0.094	0.203	0.079	0.064	0.29	0.302	0.089	0.064	0.176	0.165	0.729
TCGA.BP.4173.01A.02R.1289.07	0	0	0.242	0.128	0.215	0.222	0.291	0.198	0.314	0.05	0.37	0.161	0	0.122	0.123	0.164	0.074	0.046	0.285	0.296	0.042	0.082	0.224	0.226	0.724
TCGA.BP.4174.01A.02R.1289.07	0	0	0.27	0.098	0.146	0.187	0.19	0.212	0.302	0.146	0.26	0.177	0	0.104	0.135	0.244	0.07	0.08	0.308	0.227	0.133	0.051	0.136	0.14	0.713
TCGA.BP.4176.01A.02R.1289.07	0	0.017	0.191	0.056	0.182	0.203	0.274	0.117	0.325	0.158	0.338	0.178	0	0.079	0.191	0.262	0.057	0.12	0.358	0.245	0.075	0.037	0.219	0.122	0.777
TCGA.BP.4177.01A.02R.1420.07	0	0.047	0.143	0.028	0.144	0.148	0.123	0.06	0.417	0.241	0.234	0.119	0	0.12	0.134	0.184	0.068	0.07	0.124	0.224	0.13	0.063	0.197	0.114	0.593
TCGA.BP.4325.01A.02R.1289.07	0	0	0.239	0.128	0.146	0.183	0.152	0.239	0.384	0.108	0.281	0.15	0.045	0.106	0.073	0.17	0.089	0.112	0.263	0.324	0.083	0.099	0.138	0.196	0.734
TCGA.BP.4326.01A.01R.1289.07	0	0.018	0.195	0.033	0.181	0.25	0.273	0.08	0.327	0.163	0.243	0.088	0	0.151	0.155	0.175	0.037	0.115	0.239	0.22	0.126	0.021	0.185	0.14	0.659
TCGA.BP.4327.01A.01R.1289.07	0	0.026	0.278	0.062	0.149	0.189	0.219	0.129	0.399	0.152	0.263	0.079	0	0.086	0.109	0.175	0.058	0.122	0.252	0.348	0.097	0.107	0.2	0.142	0.744
TCGA.BP.4329.01A.02R.1289.07	0	0	0.23	0.029	0.156	0.161	0.173	0.122	0.423	0.148	0.31	0.152	0	0.155	0.183	0.232	0.056	0.098	0.291	0.338	0.106	0.079	0.169	0.126	0.755
TCGA.BP.4330.01A.01R.1289.07	0	0	0.249	0.105	0.205	0.215	0.259	0.217	0.351	0.102	0.292	0.17	0	0.141	0.121	0.157	0.114	0.059	0.229	0.337	0.023	0.083	0.227	0.211	0.723
TCGA.BP.4331.01A.01R.1289.07	0	0	0.236	0.075	0.155	0.172	0.215	0.171	0.371	0.098	0.287	0.153	0.004	0.136	0.107	0.214	0.069	0.126	0.314	0.297	0.102	0.069	0.222	0.133	0.787
TCGA.BP.4332.01A.01R.1289.07	0	0.035	0.222	0.058	0.141	0.175	0.195	0.13	0.387	0.16	0.288	0.12	0	0.132	0.124	0.248	0.07	0.114	0.227	0.312	0.099	0.081	0.191	0.117	0.735
TCGA.BP.4334.01A.01R.1289.07	0	0.072	0.208	0.023	0.051	0.138	0.073	0.027	0.279	0.164	0.05	0.06	0	0.015	0.133	0.159	0.107	0.096	0.23	0.289	0.16	0.038	0.16	0.073	0.679
TCGA.BP.4335.01A.01R.1289.07	0	0.039	0.205	0.11	0.157	0.183	0.226	0.206	0.362	0.105	0.367	0.135	0	0.119	0.113	0.145	0.117	0.065	0.191	0.295	0.086	0.092	0.208	0.18	0.686
TCGA.BP.4337.01A.01R.1289.07	0	0.037	0.214	0.042	0.161	0.177	0.256	0.085	0.37	0.142	0.322	0.158	0	0.125	0.135	0.168	0.097	0.127	0.196	0.337	0.061	0.04	0.261	0.134	0.736
TCGA.BP.4338.01A.01R.1289.07	0	0	0.141	0.053	0.162	0.223	0.255	0.1	0.301	0.285	0.218	0.126	0	0.097	0.163	0.304	0.08	0.125	0.373	0.211	0.112	0.009	0.169	0.11	0.791
TCGA.BP.4340.01A.01R.1289.07	0	0	0.222	0.081	0.145	0.208	0.202	0.146	0.409	0.15	0.295	0.076	0.036	0.048	0.111	0.151	0.089	0.098	0.181	0.34	0.114	0.063	0.207	0.139	0.703
TCGA.BP.4341.01A.01R.1289.07	0	0.024	0.225	0.072	0	0.093	0.1	0.11	0.41	0.154	0.281	0.082	0	0.125	0.134	0.144	0.11	0.132	0.168	0.372	0.139	0.152	0.134	0.151	0.72
TCGA.BP.4342.01A.01R.1289.07	0	0.033	0.228	0.04	0.167	0.192	0.309	0.204	0.373	0.172	0.302	0.158	0	0.067	0.116	0.153	0.072	0.094	0.224	0.344	0.074	0.029	0.238	0.126	0.706
TCGA.BP.4343.01A.02R.1289.07	0	0.006	0.209	0.093	0.157	0.204	0.26	0.241	0.395	0.115	0.274	0.205	0	0.094	0.156	0.267	0.087	0.028	0.314	0.311	0.038	0	0.204	0.152	0.747
TCGA.BP.4344.01A.01R.1289.07	0	0.023	0.25	0.073	0.112	0.15	0.148	0.111	0.403	0.135	0.283	0.123	0	0.142	0.124	0.22	0.089	0.149	0.267	0.335	0.127	0.057	0.205	0.086	0.788
TCGA.BP.4345.01A.01R.1289.07	0	0.04	0.232	0.053	0.163	0.204	0.232	0.148	0.335	0.079	0.338	0.155	0	0.162	0.19	0.272	0.068	0.125	0.288	0.322	0.017	0.029	0.23	0.141	0.78
TCGA.BP.4346.01A.01R.1289.07	0	0.008	0.235	0.132	0.185	0.218	0.285	0.218	0.358	0.071	0.316	0.167	0	0.093	0.081	0.149	0.099	0.064	0.24	0.3	0.049	0.079	0.207	0.254	0.726
TCGA.BP.4347.01A.01R.1289.07	0	0.029	0.208	0.068	0.168	0.194	0.218	0.167	0.385	0.132	0.256	0.146	0	0.117	0.124	0.172	0.063	0.082	0.158	0.307	0.112	0.086	0.228	0.114	0.659
TCGA.BP.4349.01A.01R.1289.07	0	0.016	0.252	0.035	0.118	0.146	0.165	0.12	0.415	0.124	0.319	0.135	0	0.16	0.131	0.129	0.078	0.11	0.159	0.344	0.111	0.114	0.234	0.145	0.699
TCGA.BP.4351.01A.01R.1289.07	0	0.039	0.244	0.053	0.121	0.153	0.175	0.111	0.401	0.162	0.326	0.086	0	0.118	0.161	0.125	0.04	0.135	0.148	0.37	0.072	0.107	0.277	0.147	0.701
TCGA.BP.4352.01A.01R.1289.07	0	0.108	0.106	0.068	0.084	0.247	0.279	0.135	0.305	0.09	0.165	0	0.038	0.066	0.142	0.11	0.09	0.246	0.171	0.238	0.133	0.019	0.174	0.131	0.689
TCGA.BP.4353.01A.02R.1289.07	0	0	0.258	0.083	0.125	0.194	0.226	0.211	0.382	0.159	0.265	0.162	0.004	0.114	0.141	0.228	0.04	0.139	0.286	0.316	0.075	0.072	0.195	0.124	0.748
TCGA.BP.4354.01A.02R.1289.07	0	0.018	0.206	0.123	0.162	0.239	0.317	0.177	0.302	0.067	0.234	0.132	0	0.093	0.163	0.243	0.106	0.171	0.41	0.159	0.156	0	0.206	0.117	0.836
TCGA.BP.4355.01A.01R.1289.07	0	0.039	0.21	0.041	0.134	0.185	0.196	0.089	0.387	0.148	0.219	0.092	0	0.185	0.117	0.162	0.087	0.127	0.193	0.285	0.117	0.081	0.239	0.1	0.698
TCGA.BP.4756.01A.01R.1289.07	0	0.013	0.155	0.119	0.136	0.22	0.152	0.197	0.418	0.193	0.161	0.123	0.045	0.04	0.11	0.237	0.047	0.072	0.248	0.287	0.096	0.066	0.226	0.148	0.724
TCGA.BP.4758.01A.01R.1289.07	0	0	0.243	0.118	0.164	0.18	0.154	0.223	0.363	0.1	0.396	0.155	0	0.118	0.117	0.175	0.098	0.014	0.197	0.32	0.048	0.115	0.192	0.244	0.687
TCGA.BP.4759.01A.01R.1289.07	0	0.02	0.28	0.033	0.139	0.178	0.121	0.128	0.397	0.134	0.286	0.154	0	0.173	0.133	0.219	0.055	0.051	0.201	0.395	0.076	0.125	0.158	0.203	0.725
TCGA.BP.4760.01A.02R.1420.07	0.005	0.046	0.127	0.045	0.172	0.141	0.118	0.068	0.362	0.253	0.071	0.094	0	0.175	0.119	0.282	0.067	0.158	0.228	0.133	0.125	0	0.182	0.05	0.653
TCGA.BP.4761.01A.01R.1289.07	0	0.047	0.236	0.131	0.166	0.21	0.174	0.213	0.363	0.165	0.281	0.027	0.013	0.12	0.092	0.169	0.115	0.114	0.239	0.337	0.07	0.074	0.123	0.228	0.744
TCGA.BP.4762.01A.02R.1289.07	0	0	0.219	0.034	0.169	0.175	0.21	0.096	0.409	0.145	0.316	0.186	0	0.137	0.134	0.226	0.093	0.082	0.278	0.307	0.08	0.075	0.212	0.146	0.759
TCGA.BP.4763.01A.01R.1289.07	0	0.008	0.233	0.072	0.134	0.177	0.165	0.179	0.394	0.24	0.223	0.131	0.025	0.094	0.137	0.175	0.066	0.091	0.182	0.34	0.123	0.059	0.198	0.116	0.688
TCGA.BP.4765.01A.01R.1289.07	0	0.031	0.262	0.093	0.105	0.17	0.199	0.085	0.398	0.177	0.178	0.084	0	0.077	0.112	0.163	0.075	0.13	0.189	0.353	0.14	0.074	0.192	0.088	0.709
TCGA.BP.4766.01A.01R.1289.07	0	0	0.289	0.063	0.103	0.121	0.14	0.113	0.396	0.17	0.256	0.109	0	0.13	0.122	0.209	0.061	0.177	0.301	0.34	0.142	0.062	0.178	0.09	0.798
TCGA.BP.4768.01A.01R.1289.07	0	0	0.123	0.06	0.144	0.254	0.218	0.1	0.418	0.207	0.19	0.106	0.026	0.057	0.101	0.221	0.068	0.167	0.275	0.259	0.103	0.079	0.149	0.17	0.753
TCGA.BP.4769.01A.01R.1289.07	0.012	0.063	0.105	0.012	0.044	0.149	0.111	0.038	0.384	0.265	0.11	0.123	0	0.135	0.144	0.174	0.062	0.107	0.107	0.229	0.122	0.04	0.203	0.052	0.563
TCGA.BP.4770.01A.01R.1503.07	0	0.077	0.236	0.061	0.169	0.262	0.246	0.149	0.31	0.075	0.303	0.113	0	0.005	0.137	0.218	0.028	0.104	0.317	0.208	0.068	0.051	0.203	0.158	0.695
TCGA.BP.4771.01A.01R.1289.07	0	0	0.239	0.134	0.188	0.236	0.305	0.215	0.325	0.05	0.324	0.163	0	0.123	0.119	0.161	0.077	0.046	0.252	0.303	0.06	0.074	0.22	0.243	0.726
TCGA.BP.4774.01A.01R.1289.07	0	0.007	0.235	0.056	0.151	0.163	0.179	0.117	0.402	0.127	0.334	0.147	0	0.131	0.104	0.162	0.082	0.079	0.204	0.333	0.117	0.1	0.224	0.127	0.708
TCGA.BP.4775.01A.01R.1289.07	0	0	0.183	0.086	0.161	0.215	0.215	0.131	0.393	0.127	0.321	0.179	0	0.122	0.107	0.154	0.073	0.097	0.229	0.281	0.106	0.072	0.247	0.114	0.694
TCGA.BP.4776.01A.01R.1289.07	0	0	0.278	0.094	0.154	0.149	0.155	0.144	0.391	0.102	0.387	0.106	0	0.117	0.137	0.132	0.103	0.065	0.177	0.377	0.065	0.128	0.202	0.195	0.702
TCGA.BP.4777.01A.01R.1289.07	0	0.003	0.217	0.117	0.159	0.216	0.274	0.231	0.336	0.054	0.362	0.182	0	0.086	0.187	0.212	0.085	0.066	0.275	0.27	0.008	0.071	0.216	0.212	0.716
TCGA.BP.4781.01A.01R.1305.07	0	0	0.146	0.039	0.164	0.146	0.154	0.072	0.378	0.176	0.23	0.145	0	0.129	0.14	0.249	0.069	0.135	0.35	0.225	0.118	0.054	0.209	0.08	0.765
TCGA.BP.4782.01A.02R.1420.07	0	0.006	0.22	0.1	0.154	0.175	0.225	0.203	0.354	0.122	0.298	0.152	0	0.15	0.14	0.214	0.054	0.123	0.255	0.307	0.075	0.074	0.201	0.161	0.741
TCGA.BP.4784.01A.01R.1305.07	0.023	0.067	0.166	0.043	0.096	0.183	0.153	0.061	0.404	0.213	0.104	0.103	0.004	0.153	0.137	0.267	0.073	0.078	0.134	0.243	0.103	0.018	0.176	0.089	0.62
TCGA.BP.4787.01A.01R.1305.07	0	0.032	0.172	0.072	0.152	0.2	0.279	0.128	0.312	0.195	0.302	0.139	0	0.149	0.13	0.216	0.044	0.136	0.361	0.261	0.081	0.032	0.21	0.116	0.76
TCGA.BP.4789.01A.01R.1305.07	0	0.041	0.259	0.062	0.086	0.159	0.158	0.11	0.394	0.167	0.249	0.141	0	0.106	0.136	0.177	0.088	0.093	0.168	0.341	0.105	0.093	0.178	0.117	0.675
TCGA.BP.4790.01A.01R.1305.07	0	0.016	0.209	0.085	0.187	0.215	0.307	0.212	0.322	0.126	0.308	0.191	0	0.092	0.138	0.24	0.066	0.084	0.236	0.282	0.04	0.045	0.237	0.159	0.716
TCGA.BP.4795.01A.02R.1420.07	0	0.013	0.203	0.047	0.18	0.183	0.196	0.083	0.379	0.174	0.308	0.183	0	0.134	0.146	0.229	0.113	0.087	0.187	0.304	0.081	0.014	0.254	0.147	0.748
TCGA.BP.4797.01A.01R.1305.07	0	0.002	0.193	0.081	0.166	0.234	0.261	0.183	0.356	0.118	0.301	0.189	0	0.105	0.144	0.215	0.068	0.093	0.298	0.258	0.074	0.043	0.175	0.156	0.713
TCGA.BP.4798.01A.01R.1305.07	0	0	0.244	0.145	0.182	0.231	0.316	0.213	0.343	0	0.271	0.166	0	0.109	0.11	0.149	0.092	0.088	0.32	0.286	0.069	0.064	0.21	0.205	0.756
TCGA.BP.4799.01A.01R.1305.07	0	0	0.244	0.115	0.15	0.167	0.157	0.214	0.284	0.199	0.389	0.149	0.015	0.059	0.187	0.206	0.096	0.065	0.232	0.283	0.045	0.06	0.21	0.173	0.698
TCGA.BP.4801.01A.02R.1420.07	0	0.008	0.244	0.074	0.168	0.181	0.189	0.14	0.375	0.15	0.253	0.144	0	0.122	0.137	0.298	0.084	0.133	0.343	0.321	0.093	0.041	0.18	0.125	0.841
TCGA.BP.4803.01A.01R.1305.07	0	0	0.262	0.066	0.164	0.184	0.188	0.128	0.376	0.181	0.264	0.136	0	0.146	0.103	0.215	0.073	0.106	0.256	0.348	0.079	0.097	0.159	0.126	0.727
TCGA.BP.4804.01A.02R.1305.07	0	0.009	0.257	0.113	0.156	0.193	0.242	0.199	0.329	0.126	0.325	0.166	0	0.141	0.132	0.19	0.092	0.095	0.259	0.326	0.049	0.066	0.21	0.187	0.75
TCGA.BP.4807.01A.01R.1305.07	0	0	0.225	0.057	0.134	0.15	0.162	0.138	0.325	0.171	0.211	0.112	0	0.164	0.133	0.257	0.072	0.17	0.366	0.263	0.117	0.027	0.182	0.076	0.801
TCGA.BP.4959.01A.01R.1334.07	0	0	0.197	0.038	0.157	0.201	0.216	0.115	0.326	0.132	0.283	0.185	0	0.113	0.197	0.303	0.078	0.135	0.386	0.225	0.097	0.014	0.192	0.129	0.824
TCGA.BP.4960.01A.01R.1334.07	0	0.04	0.258	0.084	0.146	0.179	0.217	0.157	0.31	0.16	0.303	0.111	0	0.165	0.147	0.168	0.072	0.119	0.297	0.325	0.07	0.086	0.196	0.168	0.754
TCGA.BP.4961.01A.01R.1334.07	0	0	0.245	0.026	0.173	0.204	0.217	0.105	0.388	0.161	0.243	0.142	0	0.139	0.123	0.174	0.056	0.11	0.208	0.308	0.1	0.082	0.227	0.104	0.686
TCGA.BP.4962.01A.01R.1334.07	0	0	0.206	0.109	0.143	0.24	0.237	0.2	0.356	0.127	0.282	0.168	0	0.117	0.156	0.242	0.068	0.108	0.316	0.305	0.024	0.09	0.165	0.217	0.771
TCGA.BP.4963.01A.01R.1334.07	0	0	0.206	0.068	0.16	0.22	0.239	0.181	0.357	0.158	0.259	0.162	0	0.155	0.14	0.207	0.057	0.139	0.312	0.294	0.087	0.053	0.215	0.113	0.759
TCGA.BP.4964.01A.01R.1334.07	0	0.031	0.227	0.073	0.157	0.207	0.244	0.207	0.365	0.153	0.315	0.144	0.005	0.131	0.129	0.17	0.061	0.084	0.189	0.359	0.064	0.064	0.191	0.165	0.684
TCGA.BP.4965.01A.01R.1334.07	0	0	0.216	0.058	0.166	0.186	0.223	0.127	0.417	0.141	0.198	0.166	0	0.12	0.11	0.222	0.073	0.11	0.251	0.293	0.114	0.043	0.219	0.107	0.74
TCGA.BP.4967.01A.01R.1334.07	0	0.036	0.208	0.067	0.154	0.194	0.19	0.104	0.284	0.243	0.253	0.135	0.017	0.135	0.116	0.177	0.064	0.117	0.246	0.237	0.089	0.062	0.196	0.14	0.675
TCGA.BP.4968.01A.01R.1334.07	0	0.01	0.248	0.115	0.14	0.181	0.17	0.215	0.392	0.085	0.331	0.15	0	0.142	0.147	0.187	0.05	0.091	0.219	0.342	0.042	0.106	0.199	0.213	0.716
TCGA.BP.4969.01A.01R.1334.07	0	0.041	0.197	0.065	0.105	0.166	0.172	0.106	0.421	0.155	0.228	0.073	0.016	0.138	0.11	0.14	0.094	0.104	0.137	0.312	0.111	0.089	0.224	0.115	0.659
TCGA.BP.4970.01A.01R.1334.07	0	0	0.231	0.093	0.156	0.198	0.227	0.191	0.382	0.129	0.276	0.161	0	0.151	0.108	0.199	0.068	0.073	0.277	0.297	0.107	0.075	0.212	0.144	0.733
TCGA.BP.4971.01A.01R.1334.07	0	0.05	0.215	0.076	0.162	0.182	0.284	0.189	0.311	0.082	0.348	0.159	0	0.15	0.171	0.226	0.081	0.139	0.224	0.335	0.028	0.035	0.267	0.178	0.788
