sig,ensembl_id,gene_name,gene_id,rho,pval
down,ENSG00000127528,KLF2,10365,0.3678075508150687,2.0275196189282814e-14
down,ENSG00000127920,GNG11,2791,0.35736790236894234,1.207398060247275e-13
down,ENSG00000128591,FLNC,2318,0.4571804804372956,2.60600967354377e-22
down,ENSG00000129009,ISLR,3671,0.5947674232810187,4.1560172628562175e-40
down,ENSG00000129116,PALLD,23022,0.4381252157953789,2.0017965870279478e-20
down,ENSG00000129596,CDO1,1036,0.32566460435163047,1.8472375483826664e-11
down,ENSG00000130032,PRRG3,79057,0.3679586754691133,1.9748731080675397e-14
down,ENSG00000130052,STARD8,9754,0.41560752532415446,2.40607133726863e-18
down,ENSG00000130176,CNN1,1264,0.4210342866503002,7.83835172142821e-19
down,ENSG00000130558,OLFM1,10439,0.30606122782682366,3.1351179370368077e-10
down,ENSG00000130592,LSP1,4046,0.44229288033901953,7.927278951749635e-21
down,ENSG00000131196,NFATC1,4772,0.3568646088073483,1.313699579820027e-13
down,ENSG00000131435,PDLIM4,8572,0.36518196370096256,3.195346539121446e-14
down,ENSG00000131459,GFPT2,9945,0.656056262395276,3.3613348165569945e-51
down,ENSG00000131711,MAP1B,4131,0.35512038944099567,1.7578994042305776e-13
down,ENSG00000132329,RAMP1,10267,0.559431964983246,1.0006911924160074e-34
down,ENSG00000132386,SERPINF1,5176,0.5525423391313147,9.462784031890094e-34
down,ENSG00000132563,REEP2,51308,0.37672329280940725,4.1931418967946875e-15
down,ENSG00000132718,SYT11,23208,0.49088859678884195,5.980134637198009e-26
down,ENSG00000133083,DCLK1,9201,0.4272175241714129,2.1300495023393604e-19
down,ENSG00000133800,LYVE1,10894,0.3655341314452228,3.0069427771128524e-14
down,ENSG00000133878,DUSP26,78986,0.3213883270082168,3.4871075547264204e-11
down,ENSG00000134072,CAMK1,8536,0.31126191173212214,1.5091668570656765e-10
down,ENSG00000134463,ECHDC3,79746,0.3693751895350946,1.54223509587093e-14
down,ENSG00000134830,C5AR2,27202,0.7541119920748199,1.3548710268721435e-75
down,ENSG00000134853,PDGFRA,5156,0.38937920257037084,4.1134299499167604e-16
down,ENSG00000135426,TESPA1,9840,0.5221573711888019,1.0469050724741363e-29
down,ENSG00000135472,FAIM2,23017,0.5379869376047397,9.213887634877121e-32
down,ENSG00000135604,STX11,8676,0.447199835210121,2.6200285889790965e-21
down,ENSG00000135842,FAM129A,116496,0.3684731379162366,1.805501809438876e-14
down,ENSG00000135917,SLC19A3,80704,0.3927524797313724,2.177726235153747e-16
down,ENSG00000135919,SERPINE2,5270,0.3713585830965744,1.0886687915452277e-14
down,ENSG00000135929,CYP27A1,1593,0.4720582353742164,7.233163947340425e-24
down,ENSG00000136011,STAB2,55576,0.30278933280151804,4.929854065849566e-10
down,ENSG00000136244,IL6,3569,0.5482848846037578,3.695935769538585e-33
down,ENSG00000136717,BIN1,274,0.5501670358898284,2.0285551835357295e-33
down,ENSG00000136732,GYPC,2995,0.6877648174433004,5.033101049280909e-58
down,ENSG00000136859,ANGPTL2,23452,0.43819124160226636,1.97283049329637e-20
down,ENSG00000137077,CCL21,6366,0.5390202451187848,6.705931138538142e-32
down,ENSG00000137094,DNAJB5,25822,0.41883041566801005,1.2390833943946877e-18
down,ENSG00000137124,ALDH1B1,219,0.353467847494603,2.3127432979362904e-13
down,ENSG00000137265,IRF4,3662,0.6234890105673899,5.336562920351173e-45
down,ENSG00000137507,LRRC32,2615,0.4206515898735804,8.489147383334141e-19
down,ENSG00000137558,PI15,51050,0.40447597791786355,2.2549962084982637e-17
down,ENSG00000137726,FXYD6,53826,0.44767556424551946,2.3511212942430915e-21
down,ENSG00000137731,FXYD2,486,0.43543043389506597,3.619115053568404e-20
down,ENSG00000137801,THBS1,7057,0.44155882872127067,9.340789742927027e-21
down,ENSG00000138061,CYP1B1,1545,0.38856458321015463,4.791043628136099e-16
down,ENSG00000138080,EMILIN1,11117,0.5774070618760968,2.2101408321587468e-37
down,ENSG00000138135,CH25H,9023,0.38652383480958646,7.006980136966424e-16
down,ENSG00000138185,ENTPD1,953,0.45294859653839237,6.998485732661904e-22
down,ENSG00000138356,AOX1,316,0.4416795185094126,9.092415722154116e-21
down,ENSG00000138615,CILP,8483,0.5118076678946749,2.0256820319195607e-28
down,ENSG00000138639,ARHGAP24,83478,0.34035680224676407,1.9272932345219044e-12
