CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.D5.6539.01A.11R.1723.07	0	0.02	0.306	0.05	0.105	0.076	0.281	0.197	0.31	0.166	0.228	0.046	0.038	0.111	0.312	0.147	0.139	0.168	0.22	0.278	0.189	0	0.129	0.225	0.728
TCGA.D5.6540.01A.11R.1723.07	0	0.022	0.347	0.124	0.029	0.151	0.322	0.224	0.11	0.217	0.12	0	0.017	0.073	0.222	0.194	0.008	0.186	0.27	0.255	0.192	0.037	0.112	0.164	0.671
TCGA.D5.6541.01A.11R.1723.07	0	0.049	0.347	0.168	0.078	0.081	0.266	0.362	0.248	0.167	0.159	0	0.065	0.037	0.211	0.25	0.081	0.235	0.452	0.257	0.141	0.015	0.124	0.204	0.849
TCGA.D5.6898.01A.11R.1928.07	0	0.079	0.266	0.095	0.125	0.12	0.333	0.213	0.358	0.129	0.131	0	0.013	0.1	0.157	0.225	0.08	0.201	0.381	0.223	0.168	0.038	0.142	0.185	0.781
TCGA.D5.6920.01A.11R.1928.07	0	0	0.282	0.157	0.106	0.097	0.345	0.188	0.213	0.189	0.296	0.024	0.062	0.115	0.186	0.165	0.079	0.14	0.248	0.276	0.172	0.022	0.172	0.188	0.7
TCGA.D5.6922.01A.11R.1928.07	0	0.087	0.307	0.085	0.084	0.111	0.338	0.219	0.324	0.14	0.15	0	0.021	0.136	0.127	0.184	0.071	0.182	0.305	0.208	0.176	0.042	0.164	0.184	0.717
TCGA.D5.6923.01A.11R.A32Z.07	0	0.092	0.251	0.108	0.075	0.105	0.284	0.191	0.136	0.173	0.205	0.015	0	0.157	0.169	0.203	0.054	0.219	0.263	0.179	0.212	0.006	0.184	0.104	0.69
TCGA.D5.6924.01A.11R.1928.07	0	0.033	0.314	0.156	0.135	0.103	0.345	0.255	0.227	0.134	0.261	0.071	0.014	0.054	0.118	0.191	0.113	0.201	0.348	0.191	0.131	0.043	0.168	0.234	0.768
TCGA.D5.6926.01A.11R.1928.07	0	0.07	0.281	0.159	0.051	0.099	0.276	0.266	0.275	0.157	0.138	0	0.024	0.126	0.163	0.216	0.051	0.226	0.38	0.242	0.189	0.047	0.114	0.164	0.77
TCGA.D5.6927.01A.21R.1928.07	0	0	0.37	0.195	0.067	0.087	0.362	0.358	0.25	0.13	0.248	0	0.04	0.045	0.188	0.214	0.064	0.21	0.393	0.274	0.14	0.016	0.122	0.213	0.793
TCGA.D5.6928.01A.11R.1928.07	0	0	0.439	0.223	0.123	0.148	0.346	0.324	0.255	0.054	0.389	0.06	0	0.002	0.167	0.158	0.149	0.115	0.376	0.316	0.064	0.078	0.191	0.348	0.835
TCGA.D5.6929.01A.31R.1928.07	0	0.022	0.305	0.15	0.083	0.047	0.273	0.244	0.302	0.108	0.27	0.044	0.037	0.113	0.169	0.161	0.122	0.179	0.315	0.25	0.157	0.04	0.131	0.222	0.748
TCGA.D5.6930.01A.11R.1928.07	0	0.015	0.389	0.178	0.06	0.088	0.283	0.312	0.331	0.163	0.311	0.001	0.008	0.099	0.213	0.148	0.156	0.126	0.266	0.355	0.076	0.029	0.112	0.233	0.716
TCGA.D5.6931.01A.11R.1928.07	0	0.038	0.288	0.113	0.105	0.126	0.323	0.253	0.279	0.147	0.289	0.065	0.019	0.114	0.213	0.206	0.12	0.163	0.296	0.201	0.134	0.003	0.116	0.267	0.732
TCGA.D5.6932.01A.11R.1928.07	0	0.057	0.326	0.109	0.083	0.099	0.3	0.183	0.242	0.182	0.092	0.003	0.03	0.167	0.162	0.228	0.028	0.193	0.35	0.224	0.15	0.031	0.138	0.189	0.73
TCGA.D5.7000.01A.11R.A32Z.07	0	0.051	0.321	0.12	0.086	0.114	0.305	0.247	0.232	0.163	0.241	0.031	0.006	0.158	0.21	0.174	0.094	0.204	0.298	0.221	0.172	0	0.133	0.202	0.728
TCGA.DM.A0X9.01A.11R.A155.07	0	0.032	0.313	0.165	0.051	0.09	0.262	0.338	0.224	0.15	0.26	0.014	0.064	0.07	0.224	0.125	0.062	0.145	0.186	0.208	0.158	0.047	0.133	0.257	0.62
TCGA.DM.A0XD.01A.12R.A155.07	0	0.067	0.264	0.107	0.007	0.192	0.299	0.109	0.284	0.219	0	0	0	0.078	0.153	0.227	0.091	0.196	0.227	0.219	0.197	0	0.024	0.202	0.673
TCGA.DM.A0XF.01A.11R.A155.07	0	0.079	0.311	0.134	0.067	0.102	0.302	0.246	0.236	0.147	0.205	0	0.047	0	0.177	0.186	0.084	0.186	0.278	0.219	0.156	0.051	0.124	0.174	0.684
TCGA.DM.A1D0.01A.11R.A155.07	0	0.05	0.163	0.065	0	0.04	0.169	0.048	0.09	0.188	0	0	0.049	0.066	0.148	0.18	0.116	0.215	0.234	0.011	0.239	0.068	0.092	0.068	0.563
TCGA.DM.A1D4.01A.21R.A155.07	0	0.05	0.224	0.134	0	0.153	0.215	0.261	0.291	0.155	0.332	0	0.081	0.099	0.184	0.033	0.058	0.069	0.085	0.296	0.171	0.051	0.113	0.264	0.53
TCGA.DM.A1D6.01A.21R.A155.07	0	0.05	0.077	0.014	0	0.037	0.148	0.095	0.292	0.149	0.072	0	0	0.095	0.261	0.092	0.076	0.194	0.171	0.101	0.227	0.047	0.083	0.136	0.525
TCGA.DM.A1D7.01A.11R.A155.07	0	0.023	0.263	0.058	0.038	0.152	0.181	0.204	0.28	0.188	0.339	0	0.05	0.063	0.285	0.107	0.094	0.173	0.186	0.259	0.189	0.021	0.153	0.216	0.67
TCGA.DM.A1D8.01A.11R.A155.07	0	0.08	0.27	0.093	0	0.137	0.257	0.249	0.153	0.135	0.209	0	0.073	0.034	0.213	0.048	0.09	0.111	0.119	0.262	0.144	0.066	0.145	0.216	0.553
TCGA.DM.A1D9.01A.11R.A155.07	0	0.105	0.214	0.096	0	0.11	0.27	0.188	0.168	0.175	0.16	0	0.08	0.039	0.231	0.171	0.062	0.183	0.207	0.138	0.144	0.022	0.134	0.122	0.564
TCGA.DM.A1DA.01A.11R.A155.07	0	0.034	0.246	0.091	0.022	0.166	0.219	0.199	0.15	0.091	0.143	0	0.025	0.141	0.179	0.197	0.101	0.226	0.301	0.086	0.174	0.064	0.037	0.251	0.669
TCGA.DM.A1DB.01A.11R.A155.07	0	0.022	0.314	0.111	0.087	0.094	0.257	0.283	0.249	0.085	0.353	0.009	0.049	0.066	0.129	0.114	0.064	0.139	0.154	0.16	0.17	0.126	0.184	0.296	0.623
TCGA.DM.A1HA.01A.11R.A155.07	0	0	0.289	0.157	0	0.186	0.263	0.32	0.241	0	0.139	0	0.136	0	0.105	0.041	0.094	0.168	0.199	0.258	0.208	0.083	0.022	0.271	0.614
TCGA.DM.A1HB.01A.21R.A180.07	0	0	0.146	0.056	0.001	0.179	0.236	0.17	0.139	0.292	0.015	0	0.009	0.105	0.141	0.232	0.077	0.153	0.291	0.024	0.233	0.004	0.005	0.12	0.552
TCGA.DM.A280.01A.12R.A16W.07	0	0.074	0.243	0.098	0	0.124	0.194	0.06	0.148	0.238	0	0	0	0.082	0.104	0.197	0.032	0.189	0.318	0.132	0.272	0.018	0.018	0.111	0.617
TCGA.DM.A282.01A.12R.A16W.07	0	0.126	0.135	0.095	0.023	0.099	0.183	0.123	0.206	0.147	0.091	0	0.006	0.089	0.212	0.088	0.084	0.218	0.204	0.081	0.188	0.031	0.133	0.162	0.564
TCGA.DM.A285.01A.11R.A16W.07	0	0.052	0.083	0.102	0.045	0.037	0.108	0.07	0.188	0.211	0.061	0	0	0.119	0.316	0.179	0.114	0.19	0.246	0.137	0.219	0	0.066	0.138	0.628
TCGA.DM.A288.01A.11R.A16W.07	0	0.007	0.081	0.019	0.002	0.115	0.13	0.075	0	0.247	0	0	0	0.141	0.14	0.192	0.108	0.212	0.299	0.004	0.247	0	0.032	0.106	0.585
TCGA.DM.A28A.01A.21R.A32Y.07	0	0.021	0.269	0.129	0.01	0.104	0.262	0.197	0.183	0.141	0.152	0	0.057	0.116	0.143	0.202	0.041	0.238	0.304	0.123	0.18	0.082	0.092	0.169	0.657
TCGA.DM.A28C.01A.11R.A32Y.07	0	0.065	0.125	0.011	0.005	0.014	0.165	0.178	0.153	0.241	0.094	0.029	0	0.045	0.208	0.089	0.098	0.151	0.175	0.073	0.181	0	0.109	0.202	0.525
TCGA.DM.A28E.01A.11R.A32Y.07	0	0.008	0.144	0.043	0.027	0.12	0.266	0.204	0.093	0.204	0.269	0	0.036	0.142	0.146	0.072	0.119	0.204	0.169	0.124	0.233	0.026	0.101	0.099	0.546
TCGA.DM.A28F.01A.11R.A32Y.07	0	0.059	0.249	0.086	0.061	0.104	0.228	0.253	0.218	0.112	0.307	0.009	0.046	0.061	0.175	0.035	0.135	0.124	0.134	0.23	0.203	0.041	0.115	0.236	0.59
TCGA.DM.A28G.01A.11R.A16W.07	0	0.067	0.21	0.083	0	0.082	0.263	0.192	0.34	0.209	0.266	0	0.071	0.094	0.232	0.085	0.07	0.137	0.153	0.234	0.171	0.036	0.153	0.231	0.601
TCGA.DM.A28H.01A.11R.A16W.07	0	0.081	0.125	0.097	0.064	0.091	0.189	0.18	0.123	0.123	0.088	0	0.003	0.118	0.253	0.164	0.113	0.232	0.275	0.012	0.225	0.011	0.033	0.163	0.592
TCGA.DM.A28K.01A.21R.A32Y.07	0	0.011	0.268	0.116	0.075	0.041	0.124	0.223	0.138	0.171	0.137	0	0.004	0.095	0.236	0.21	0.067	0.203	0.278	0.169	0.188	0.027	0.06	0.129	0.635
TCGA.DM.A28M.01A.12R.A16W.07	0	0	0.191	0.034	0	0.099	0.109	0.295	0.137	0.175	0.243	0	0.003	0.143	0.228	0.114	0.072	0.137	0.108	0.203	0.213	0.018	0.075	0.183	0.538
TCGA.F4.6459.01A.11R.1774.07	0	0.068	0.282	0.103	0.098	0.085	0.307	0.126	0.339	0.141	0.14	0	0	0.197	0.224	0.181	0.055	0.189	0.353	0.238	0.154	0.025	0.125	0.174	0.714
TCGA.F4.6460.01A.11R.1774.07	0	0.065	0.306	0.084	0.074	0.053	0.301	0.176	0.316	0.158	0.292	0.039	0	0.145	0.241	0.111	0.117	0.15	0.214	0.293	0.123	0.057	0.194	0.202	0.683
TCGA.F4.6461.01A.11R.1774.07	0	0.055	0.22	0.086	0.106	0.056	0.199	0.161	0.395	0.107	0.314	0.092	0.024	0.054	0.264	0.102	0.255	0.157	0.238	0.128	0.082	0	0.187	0.203	0.658
TCGA.F4.6463.01A.11R.1723.07	0	0.063	0.328	0.14	0.073	0.08	0.345	0.162	0.381	0.142	0.152	0	0	0.196	0.153	0.125	0.056	0.154	0.229	0.249	0.123	0.023	0.154	0.233	0.644
TCGA.F4.6569.01A.11R.1774.07	0	0.062	0.317	0.136	0.092	0.114	0.315	0.129	0.212	0.177	0.265	0.062	0.012	0.086	0.149	0.25	0.083	0.225	0.399	0.212	0.105	0.042	0.174	0.178	0.792
TCGA.F4.6570.01A.11R.1774.07	0	0.012	0.403	0.195	0.072	0.134	0.278	0.327	0.196	0.037	0.315	0.037	0.055	0	0.218	0.264	0.101	0.207	0.451	0.279	0.092	0.074	0.104	0.29	0.871
TCGA.F4.6703.01A.11R.1839.07	0	0.011	0.442	0.204	0.075	0.109	0.338	0.342	0.292	0.144	0.302	0.021	0.007	0.016	0.186	0.255	0.058	0.233	0.469	0.343	0.072	0.044	0.15	0.252	0.892
TCGA.F4.6704.01A.11R.1839.07	0	0.072	0.302	0.089	0.11	0.048	0.274	0.188	0.369	0.128	0.223	0.004	0	0.143	0.243	0.222	0.103	0.168	0.336	0.242	0.117	0.059	0.16	0.222	0.764
TCGA.F4.6704.11A.01R.1839.07	0	0.045	0.235	0.03	0.004	0	0.181	0.104	0.37	0.269	0.337	0.009	0.015	0.206	0.327	0.098	0.114	0.125	0.232	0.228	0.182	0.033	0.206	0.194	0.671
TCGA.F4.6805.01A.11R.1839.07	0	0.077	0.275	0.087	0.074	0.106	0.292	0.171	0.337	0.176	0.243	0	0	0.169	0.228	0.284	0.084	0.212	0.384	0.199	0.15	0	0.172	0.185	0.813
TCGA.F4.6806.01A.11R.1839.07	0	0.033	0.255	0.112	0.047	0.097	0.23	0.184	0.359	0.193	0.296	0.031	0.055	0.137	0.203	0.087	0.132	0.143	0.141	0.258	0.138	0.028	0.174	0.222	0.63
TCGA.F4.6807.01A.11R.1839.07	0	0.056	0.34	0.137	0.089	0.081	0.297	0.232	0.295	0.122	0.377	0.062	0.003	0.128	0.227	0.173	0.095	0.154	0.321	0.312	0.068	0.061	0.211	0.237	0.765
TCGA.F4.6808.01A.11R.1839.07	0	0.044	0.186	0.131	0.003	0.065	0.153	0.15	0.149	0.172	0.176	0	0.012	0.203	0.212	0.073	0.09	0.141	0.144	0.103	0.24	0.086	0.072	0.173	0.504
TCGA.F4.6809.01A.11R.1839.07	0	0.049	0.287	0.071	0.082	0.05	0.196	0.155	0.317	0.154	0.421	0.072	0.005	0.118	0.26	0.102	0.153	0.163	0.262	0.241	0.089	0.046	0.239	0.277	0.742
TCGA.F4.6854.01A.11R.1928.07	0	0.019	0.285	0.157	0.021	0.09	0.276	0.286	0.286	0.134	0.253	0.013	0.047	0.157	0.216	0.146	0.065	0.175	0.234	0.285	0.164	0.05	0.142	0.219	0.695
TCGA.F4.6855.01A.11R.1928.07	0	0.08	0.284	0.099	0.098	0.076	0.261	0.158	0.302	0.235	0.215	0	0	0.078	0.147	0.21	0.058	0.237	0.415	0.179	0.131	0.029	0.127	0.128	0.722
TCGA.F4.6856.01A.11R.1928.07	0	0.037	0.328	0.14	0.045	0.098	0.233	0.291	0.302	0.244	0.225	0.003	0.058	0.064	0.216	0.118	0.084	0.149	0.208	0.274	0.118	0.034	0.098	0.248	0.631
TCGA.F4.6857.01A.11R.1928.07	0	0.041	0.373	0.152	0.116	0.089	0.301	0.267	0.296	0.075	0.426	0.116	0.004	0	0.199	0.09	0.261	0.128	0.202	0.284	0.002	0.064	0.253	0.331	0.755
TCGA.G4.6293.01A.11R.1723.07	0	0.087	0.318	0.134	0.103	0.141	0.332	0.301	0.297	0.166	0.321	0.058	0.021	0.079	0.176	0.094	0.13	0.111	0.178	0.304	0.116	0.026	0.12	0.282	0.65
TCGA.G4.6294.01A.11R.1774.07	0	0.053	0.206	0.118	0.025	0.104	0.206	0.203	0.22	0.184	0.267	0	0.073	0.096	0.191	0.155	0.057	0.172	0.24	0.189	0.184	0.033	0.143	0.174	0.64
TCGA.G4.6295.01A.11R.1723.07	0	0.003	0.393	0.156	0.118	0.117	0.314	0.292	0.22	0.064	0.424	0.059	0	0.03	0.142	0.206	0.157	0.123	0.285	0.242	0.104	0.087	0.145	0.281	0.751
TCGA.G4.6297.01A.11R.1723.07	0	0.078	0.315	0.09	0.087	0.111	0.305	0.151	0.35	0.184	0.195	0.005	0	0.114	0.186	0.217	0.086	0.224	0.319	0.167	0.161	0.049	0.117	0.211	0.731
TCGA.G4.6298.01A.11R.1723.07	0	0.044	0.087	0.162	0	0.093	0.209	0.092	0.138	0.166	0	0	0	0.141	0.146	0.198	0.069	0.155	0.222	0.123	0.219	0	0.101	0.141	0.598
TCGA.G4.6299.01A.11R.1774.07	0	0.028	0.413	0.126	0.08	0.141	0.283	0.28	0.265	0.183	0.289	0.04	0	0	0.129	0.246	0.059	0.207	0.363	0.253	0.073	0.08	0.164	0.293	0.807
TCGA.G4.6302.01A.11R.1723.07	0	0.061	0.291	0.082	0.077	0.087	0.295	0.123	0.369	0.191	0.304	0	0	0.125	0.171	0.196	0.076	0.18	0.357	0.259	0.091	0.072	0.198	0.221	0.768
TCGA.G4.6303.01A.11R.1774.07	0	0.079	0.253	0.088	0.109	0.1	0.31	0.134	0.313	0.203	0.213	0.027	0	0.093	0.139	0.209	0.069	0.199	0.306	0.167	0.181	0.024	0.153	0.191	0.717
TCGA.G4.6304.01A.11R.1928.07	0	0	0.274	0.18	0.018	0.105	0.314	0.287	0.323	0.163	0.051	0	0.096	0.048	0.152	0.208	0.015	0.198	0.335	0.26	0.159	0.059	0.045	0.217	0.699
TCGA.G4.6306.01A.11R.1774.07	0	0.097	0.298	0.146	0.077	0.14	0.265	0.295	0.166	0.077	0.222	0	0.057	0.097	0.232	0.007	0.099	0.086	0.05	0.189	0.193	0.046	0.065	0.306	0.484
TCGA.G4.6307.01A.11R.1723.07	0	0.093	0.129	0.105	0.054	0.054	0.125	0.176	0.211	0.136	0.208	0	0	0.125	0.18	0.09	0.23	0.106	0.073	0.061	0.23	0.071	0.13	0.163	0.527
TCGA.G4.6309.01A.21R.1839.07	0	0.058	0.352	0.107	0.067	0.152	0.338	0.231	0.262	0.211	0.178	0	0.062	0.02	0.241	0.17	0.056	0.168	0.206	0.152	0.14	0.024	0.091	0.254	0.602
TCGA.G4.6310.01A.11R.1723.07	0	0.106	0.046	0.058	0	0	0.048	0.014	0.189	0.203	0.044	0	0	0.202	0.1	0.07	0.116	0.149	0.156	0.124	0.222	0.047	0.113	0.127	0.525
TCGA.G4.6311.01A.11R.1723.07	0	0.055	0.2	0.121	0.064	0.025	0.192	0.12	0.324	0.146	0.17	0.018	0	0.145	0.229	0.279	0.179	0.232	0.365	0.053	0.187	0.018	0.111	0.149	0.757
TCGA.G4.6314.01A.11R.1723.07	0	0.075	0.254	0.094	0.072	0.053	0.278	0.135	0.373	0.101	0.255	0	0	0.215	0.214	0.165	0.07	0.187	0.275	0.214	0.134	0.053	0.197	0.187	0.695
TCGA.G4.6315.01A.11R.1723.07	0	0.021	0.219	0.055	0.013	0.042	0.148	0.162	0.315	0.141	0.204	0.023	0.023	0.153	0.275	0	0.191	0.133	0.059	0.198	0.233	0.048	0.113	0.197	0.547
TCGA.G4.6317.01A.11R.1723.07	0	0.082	0.219	0.139	0.003	0.074	0.16	0.195	0.243	0.088	0.172	0	0.072	0.066	0.167	0.014	0.11	0.087	0.045	0.136	0.244	0.134	0.033	0.261	0.453
TCGA.G4.6317.02A.11R.2066.07	0.002	0.083	0.005	0.018	0.002	0	0.025	0	0	0.216	0	0	0	0.172	0	0.236	0.105	0.243	0.312	0.031	0.271	0	0.065	0	0.615
TCGA.G4.6320.01A.11R.1723.07	0	0.071	0.235	0.091	0.011	0.116	0.23	0.147	0.299	0.185	0.319	0.018	0.005	0.088	0.199	0.064	0.177	0.1	0.102	0.244	0.146	0.058	0.14	0.202	0.572
TCGA.G4.6321.01A.11R.1723.07	0	0	0.373	0.102	0.029	0.092	0.201	0.194	0.337	0.245	0.404	0.016	0.052	0.093	0.229	0.063	0.157	0.052	0.106	0.356	0.161	0.025	0.108	0.284	0.626
TCGA.G4.6322.01A.11R.1723.07	0	0.053	0.291	0.122	0.065	0.108	0.317	0.218	0.315	0.175	0.304	0	0.038	0.096	0.265	0.16	0.067	0.113	0.169	0.316	0.125	0	0.193	0.162	0.634
TCGA.G4.6323.01A.11R.1723.07	0	0.007	0.249	0.036	0.088	0.136	0.268	0.164	0.378	0.185	0.39	0.083	0.026	0.061	0.236	0.02	0.301	0.064	0	0.197	0.108	0.014	0.222	0.295	0.587
TCGA.G4.6586.01A.11R.1774.07	0	0.004	0.408	0.212	0	0.145	0.207	0.368	0.275	0.173	0.251	0	0.068	0	0.138	0.171	0.068	0.153	0.254	0.309	0.135	0.097	0.013	0.369	0.716
TCGA.G4.6588.01A.11R.1774.07	0	0.056	0.297	0.139	0.069	0.207	0.32	0.227	0.106	0.162	0.059	0	0.039	0.074	0.198	0.253	0.043	0.203	0.343	0.148	0.188	0.026	0.065	0.183	0.694
TCGA.G4.6625.01A.21R.1774.07	0	0	0.39	0.172	0.099	0.065	0.328	0.294	0.265	0.104	0.366	0.033	0.013	0.116	0.198	0.244	0.145	0.156	0.3	0.301	0.106	0.048	0.173	0.249	0.815
TCGA.G4.6626.01A.11R.1774.07	0	0	0.278	0.136	0	0.112	0.217	0.25	0.136	0.115	0.209	0	0.021	0.106	0.182	0.076	0.095	0.166	0.161	0.31	0.203	0.075	0.143	0.174	0.646
TCGA.G4.6627.01A.11R.1774.07	0	0.034	0.341	0.106	0.075	0.09	0.28	0.207	0.329	0.172	0.394	0.064	0	0.161	0.232	0.152	0.106	0.094	0.247	0.329	0.099	0.028	0.194	0.257	0.719
TCGA.G4.6628.01A.11R.1839.07	0	0	0.427	0.183	0.055	0.116	0.339	0.365	0.317	0.076	0.404	0.011	0.017	0	0.189	0.244	0.087	0.136	0.365	0.326	0.082	0.085	0.14	0.298	0.817
TCGA.NH.A50T.01A.11R.A28H.07	0	0.107	0.166	0.117	0.037	0.117	0.226	0.09	0.121	0.153	0.018	0.039	0	0.117	0.114	0.13	0.089	0.212	0.21	0.108	0.245	0.046	0.048	0.161	0.585
TCGA.NH.A50U.01A.33R.A37K.07	0	0.056	0.247	0.095	0.129	0.143	0.186	0.105	0.223	0.201	0	0	0	0.16	0.132	0.19	0.082	0.244	0.353	0.178	0.193	0.002	0.062	0.162	0.713
TCGA.NH.A50V.01A.11R.A28H.07	0	0.08	0.257	0.114	0.113	0.093	0.359	0.186	0.221	0.175	0.348	0.042	0.046	0	0.205	0.153	0.083	0.215	0.303	0.195	0.113	0.009	0.239	0.173	0.717
TCGA.NH.A5IV.01A.42R.A37K.07	0	0	0.396	0.152	0.029	0.086	0.319	0.294	0.271	0.201	0.254	0	0.042	0.059	0.155	0.21	0.054	0.184	0.402	0.312	0.109	0.106	0.114	0.241	0.791
TCGA.NH.A6GA.01A.11R.A37K.07	0	0.083	0.237	0.09	0.092	0.1	0.337	0.159	0.279	0.181	0.228	0.016	0.06	0.11	0.128	0.146	0.071	0.166	0.224	0.101	0.167	0.041	0.152	0.218	0.606
TCGA.NH.A6GB.01A.11R.A37K.07	0	0.042	0.339	0.143	0.064	0.179	0.308	0.285	0.256	0.115	0.303	0.026	0.028	0.082	0.182	0.128	0.077	0.177	0.198	0.258	0.191	0.027	0.108	0.247	0.674
TCGA.NH.A6GC.01A.12R.A41B.07	0	0.027	0.248	0.108	0.072	0.087	0.263	0.155	0.221	0.235	0.135	0	0.056	0.132	0.226	0.13	0.118	0.159	0.227	0.17	0.162	0	0.153	0.151	0.618
TCGA.NH.A8F7.01A.11R.A41B.07	0	0.052	0.067	0.117	0	0.104	0.262	0.157	0	0.229	0.077	0	0.021	0.092	0.089	0.122	0.077	0.177	0.234	0.151	0.271	0.034	0.122	0.078	0.6
TCGA.NH.A8F7.06A.31R.A41B.07	0	0	0	0	0	0	0	0.01	0	0.206	0.012	0	0	0.097	0.086	0.037	0.142	0.246	0.277	0.06	0.303	0	0.053	0.074	0.58
TCGA.NH.A8F8.01A.72R.A41B.07	0	0.046	0.247	0.129	0.091	0.101	0.336	0.14	0.258	0.097	0.124	0	0.032	0.142	0.172	0.179	0.081	0.203	0.362	0.186	0.174	0.03	0.164	0.158	0.733
TCGA.QG.A5YV.01A.11R.A28H.07	0	0.07	0.237	0.085	0.066	0.132	0.304	0.207	0.2	0.159	0.178	0.012	0.03	0.177	0.168	0.128	0.079	0.188	0.203	0.136	0.179	0.039	0.113	0.188	0.591
TCGA.QG.A5YW.01A.11R.A28H.07	0	0.054	0.238	0.08	0.107	0.088	0.287	0.252	0.308	0.188	0.33	0.036	0.018	0.123	0.328	0.174	0.093	0.169	0.228	0.252	0.117	0	0.163	0.204	0.681
TCGA.QG.A5YX.01A.11R.A28H.07	0	0.029	0.172	0.054	0.09	0.101	0.264	0.17	0.184	0.225	0.169	0	0.007	0.157	0.278	0.17	0.067	0.163	0.159	0.187	0.215	0	0.14	0.148	0.609
TCGA.QG.A5Z1.01A.11R.A28H.07	0	0.05	0.106	0.013	0.127	0.031	0.217	0.133	0.339	0.209	0.101	0	0	0.178	0.11	0.197	0.088	0.215	0.329	0.017	0.192	0.028	0.135	0.065	0.602
TCGA.QG.A5Z2.01A.11R.A28H.07	0	0.011	0.283	0.13	0.084	0.144	0.316	0.283	0.326	0.147	0.378	0.056	0.042	0.066	0.203	0.076	0.232	0.06	0.09	0.269	0.097	0.007	0.185	0.294	0.634
TCGA.QL.A97D.01A.12R.A41B.07	0	0.08	0.328	0.108	0.107	0.122	0.317	0.268	0.166	0.143	0.395	0.068	0.026	0.116	0.235	0.125	0.142	0.1	0.172	0.219	0.114	0.016	0.146	0.252	0.618
TCGA.RU.A8FL.01A.11R.A37K.07	0	0.077	0.135	0.041	0	0.081	0.181	0.167	0.13	0.144	0.136	0	0.032	0.135	0.17	0.108	0.12	0.197	0.16	0.095	0.25	0.066	0.072	0.142	0.557
TCGA.SS.A7HO.01A.21R.A37K.07	0	0.024	0.219	0.157	0.016	0.124	0.285	0.096	0.102	0.178	0.011	0	0.019	0.093	0.194	0.036	0.073	0.247	0.241	0.117	0.226	0.058	0.094	0.164	0.584
TCGA.T9.A92H.01A.11R.A37K.07	0	0.021	0.264	0.107	0.028	0.088	0.182	0.193	0.259	0.188	0.173	0	0.037	0.127	0.194	0.089	0.086	0.129	0.196	0.113	0.202	0.08	0.065	0.239	0.545
TCGA.WS.AB45.01A.11R.A41B.07	0	0	0.366	0.145	0.092	0.052	0.415	0.164	0.161	0.262	0.172	0	0	0.064	0.16	0.229	0.064	0.261	0.473	0.263	0.214	0.075	0.137	0.134	0.863
