CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.CV.7422.01A.21R.2081.07	0	0.047	0.342	0.066	0.161	0.103	0.183	0.133	0.24	0.192	0.183	0.101	0.038	0.004	0.219	0.19	0.117	0.17	0.262	0.24	0.138	0.077	0.154	0.176	0.76
TCGA.CV.7423.01A.11R.2081.07	0.003	0.07	0.196	0.031	0.143	0.106	0.137	0.078	0	0.21	0.004	0.025	0	0.122	0.249	0.237	0.065	0.146	0.145	0.122	0.222	0	0.077	0.145	0.609
TCGA.CV.7423.11A.01R.2081.07	0	0.071	0.382	0.051	0.13	0.054	0.199	0.172	0.18	0.225	0.331	0.069	0.038	0.062	0.217	0.123	0.07	0.046	0.055	0.266	0.114	0.127	0.156	0.3	0.593
TCGA.CV.7424.01A.11R.2081.07	0	0.056	0.383	0.098	0.171	0.091	0.128	0.208	0.268	0.102	0.271	0.102	0.056	0	0.19	0.155	0.085	0.157	0.194	0.274	0.108	0.161	0.189	0.253	0.743
TCGA.CV.7424.11A.01R.2081.07	0	0.074	0.297	0.044	0.045	0.067	0.113	0.054	0.095	0.261	0.169	0.066	0.026	0.106	0.25	0.128	0.058	0.131	0.112	0.144	0.18	0.113	0.142	0.166	0.557
TCGA.CV.7425.01A.11R.2081.07	0	0.088	0.383	0.099	0.157	0.086	0.209	0.302	0.192	0.103	0.18	0.084	0.05	0	0.229	0.204	0.093	0.113	0.165	0.19	0.157	0.044	0.088	0.314	0.694
TCGA.CV.7425.11A.01R.2081.07	0	0.025	0.378	0.101	0.155	0.084	0.149	0.266	0.139	0.133	0.31	0.121	0.054	0.06	0.239	0.189	0.112	0.081	0.154	0.2	0.13	0.147	0.14	0.335	0.704
TCGA.CV.7427.01A.11R.2081.07	0	0.016	0.457	0.105	0.153	0.108	0.221	0.275	0.173	0.101	0.281	0.083	0.007	0.031	0.208	0.19	0.076	0.133	0.227	0.294	0.153	0.095	0.107	0.298	0.775
TCGA.CV.7428.01A.11R.2132.07	0	0.055	0.378	0.121	0.132	0.074	0.167	0.267	0.188	0.154	0.263	0.06	0.027	0.042	0.205	0.221	0.06	0.16	0.205	0.235	0.14	0.111	0.087	0.317	0.747
TCGA.CV.7429.01A.11R.2132.07	0	0.047	0.338	0.13	0.156	0.139	0.212	0.203	0.25	0.046	0.094	0.062	0.019	0.04	0.231	0.158	0.032	0.162	0.294	0.277	0.149	0.094	0.076	0.241	0.728
TCGA.CV.7430.01A.11R.2132.07	0	0.037	0.285	0.064	0.117	0.08	0.091	0.04	0.088	0.195	0.031	0.112	0	0.04	0.256	0.182	0.098	0.151	0.142	0.072	0.255	0.057	0.048	0.185	0.595
TCGA.CV.7432.01A.11R.2132.07	0	0.027	0.303	0.083	0.152	0.056	0.074	0.219	0.06	0.134	0	0.042	0	0.067	0.243	0.278	0.056	0.191	0.229	0.058	0.227	0.106	0	0.127	0.611
TCGA.CV.7432.11A.01R.2132.07	0	0.038	0.326	0.056	0.105	0.059	0.118	0.058	0.279	0.226	0.13	0.007	0.024	0.116	0.189	0.14	0.12	0.156	0.277	0.219	0.13	0.128	0.115	0.209	0.717
TCGA.CV.7433.01A.11R.2132.07	0	0.053	0.417	0.128	0.176	0.128	0.197	0.243	0.197	0.095	0.265	0.096	0	0.023	0.206	0.219	0.064	0.171	0.328	0.269	0.082	0.147	0.125	0.32	0.828
TCGA.CV.7434.01A.11R.2132.07	0	0.083	0.376	0.129	0.127	0.125	0.101	0.239	0.119	0.116	0.091	0.028	0.057	0.035	0.214	0.235	0.063	0.167	0.286	0.191	0.185	0.064	0.016	0.218	0.714
TCGA.CV.7434.11A.01R.2132.07	0	0.099	0.361	0.048	0.155	0.073	0.102	0.095	0.257	0.208	0.227	0.059	0.004	0.114	0.218	0.092	0.08	0.144	0.179	0.308	0.118	0.079	0.176	0.192	0.676
TCGA.CV.7435.01A.11R.2132.07	0	0.091	0.352	0.09	0.206	0.122	0.236	0.151	0.193	0.167	0.105	0.073	0	0.055	0.169	0.228	0.076	0.189	0.295	0.22	0.112	0.041	0.132	0.243	0.785
TCGA.CV.7437.01A.21R.2132.07	0	0.023	0.257	0.091	0.171	0.065	0.1	0.124	0.097	0.142	0.087	0.03	0	0.12	0.193	0.276	0.094	0.206	0.22	0.04	0.2	0.105	0.067	0.172	0.669
TCGA.CV.7437.11A.01R.2132.07	0	0.074	0.327	0.018	0.152	0.075	0.068	0.087	0.202	0.251	0.327	0.16	0.022	0	0.247	0.115	0.175	0.049	0.057	0.205	0.143	0.084	0.177	0.251	0.615
TCGA.CV.7438.01A.21R.2132.07	0	0.051	0.361	0.049	0.176	0.105	0.255	0.158	0.17	0.164	0.116	0.021	0.013	0.152	0.168	0.218	0.067	0.128	0.211	0.179	0.14	0.078	0.142	0.221	0.685
TCGA.CV.7438.11A.01R.2132.07	0	0.039	0.375	0.04	0.168	0.06	0.183	0.186	0.17	0.204	0.37	0.158	0.018	0	0.234	0.148	0.145	0.068	0.096	0.226	0.095	0.139	0.18	0.3	0.66
TCGA.CV.7440.01A.11R.2132.07	0	0.085	0.289	0.061	0.156	0.131	0.167	0.165	0.079	0.141	0.037	0.05	0	0.103	0.206	0.186	0.06	0.145	0.188	0.114	0.208	0.076	0.088	0.217	0.633
TCGA.CV.7440.11A.01R.2187.07	0.011	0.06	0.297	0	0.106	0.074	0.137	0.049	0.134	0.266	0.276	0.099	0.019	0.113	0.255	0.081	0.066	0.129	0.097	0.168	0.161	0.083	0.159	0.183	0.547
TCGA.CV.7446.01A.11R.2232.07	0	0.094	0.34	0.093	0.165	0.093	0.167	0.224	0.266	0.115	0.138	0.068	0.066	0.022	0.148	0.181	0.044	0.144	0.169	0.286	0.124	0.078	0.156	0.214	0.691
TCGA.CV.7568.01A.11R.2232.07	0	0.105	0.364	0.04	0.175	0.085	0.17	0.154	0.229	0.1	0.159	0.076	0.046	0.017	0.219	0.173	0.051	0.137	0.137	0.148	0.098	0.083	0.171	0.277	0.625
TCGA.CV.A45O.01A.21R.A24H.07	0	0.026	0.38	0.089	0.13	0.086	0.133	0.203	0.185	0.173	0.103	0.003	0.057	0.059	0.224	0.183	0.095	0.192	0.211	0.22	0.238	0.033	0.073	0.249	0.766
TCGA.CV.A45P.01A.11R.A24H.07	0	0.065	0.335	0.082	0.137	0.124	0.214	0.19	0.126	0.166	0.109	0.027	0.085	0.034	0.254	0.18	0.045	0.103	0.034	0.193	0.21	0.035	0.12	0.252	0.596
TCGA.CV.A45Q.01A.11R.A24H.07	0	0.028	0.383	0.087	0	0	0	0.127	0.14	0.162	0.088	0	0.036	0.085	0.244	0.18	0.082	0.168	0.199	0.25	0.184	0.124	0.02	0.256	0.702
TCGA.CV.A45R.01A.11R.A24H.07	0	0.051	0.39	0.1	0.145	0.109	0.2	0.248	0.161	0.122	0.143	0.021	0.052	0.099	0.203	0.185	0.046	0.164	0.243	0.24	0.135	0.097	0.108	0.267	0.728
TCGA.CV.A45T.01A.11R.A24H.07	0	0.013	0.397	0.118	0.149	0.067	0.155	0.266	0.171	0.114	0.371	0.111	0.019	0.079	0.226	0.175	0.165	0.042	0.147	0.299	0.068	0.16	0.185	0.338	0.745
TCGA.CV.A45U.01A.12R.A24H.07	0	0.094	0.379	0.12	0.135	0.085	0.141	0.255	0.205	0.124	0.33	0.064	0.056	0.002	0.172	0.081	0.086	0.117	0.086	0.231	0.111	0.098	0.175	0.297	0.621
TCGA.CV.A45V.01A.21R.A24Z.07	0	0.051	0.404	0.108	0.139	0.072	0.161	0.235	0.15	0.165	0.283	0.054	0.069	0	0.247	0.146	0.052	0.193	0.203	0.256	0.145	0.068	0.131	0.276	0.735
TCGA.CV.A45W.01A.11R.A24Z.07	0	0.04	0.388	0.125	0.196	0.02	0.137	0.246	0.208	0.13	0.291	0.081	0.042	0.029	0.219	0.183	0.139	0.147	0.257	0.323	0.112	0.125	0.205	0.242	0.844
TCGA.CV.A45X.01A.21R.A24Z.07	0	0.042	0.25	0.066	0.129	0.095	0.149	0.079	0.058	0.205	0.096	0.066	0.039	0.086	0.217	0.202	0.078	0.175	0.136	0.135	0.264	0.017	0.102	0.221	0.689
TCGA.CV.A45Y.01A.11R.A24Z.07	0	0.067	0.377	0.118	0.204	0.117	0.157	0.233	0.209	0.091	0.31	0.082	0.011	0	0.217	0.219	0.115	0.194	0.237	0.248	0.069	0.102	0.181	0.356	0.849
TCGA.CV.A45Z.01A.21R.A24Z.07	0	0.073	0.38	0.134	0.144	0.084	0.171	0.242	0.245	0.098	0.19	0.081	0.071	0	0.203	0.222	0.071	0.164	0.24	0.271	0.12	0.107	0.146	0.241	0.774
TCGA.CV.A460.01A.21R.A24Z.07	0	0.036	0.423	0.108	0.189	0.121	0.179	0.214	0.256	0.122	0.308	0.093	0.005	0.027	0.171	0.21	0.104	0.191	0.239	0.263	0.112	0.112	0.182	0.26	0.819
TCGA.CV.A461.01A.41R.A266.07	0	0.067	0.433	0.162	0.143	0.051	0.136	0.262	0.161	0.083	0.319	0.082	0.048	0.023	0.18	0.21	0.074	0.118	0.238	0.298	0.086	0.165	0.142	0.35	0.795
TCGA.CV.A463.01A.11R.A266.07	0	0.066	0.373	0.051	0.101	0.083	0.091	0.146	0.269	0.138	0.117	0.084	0.071	0	0.258	0.101	0.122	0.104	0.059	0.214	0.176	0.084	0.096	0.284	0.606
TCGA.CV.A464.01A.11R.A266.07	0	0.086	0.353	0.062	0.148	0.075	0.186	0.195	0.145	0.11	0.223	0.039	0.058	0.113	0.272	0.174	0.059	0.105	0.135	0.203	0.106	0.1	0.165	0.287	0.647
TCGA.CV.A465.01A.11R.A266.07	0	0.079	0.21	0.054	0.102	0.077	0.116	0.095	0.117	0.142	0.065	0.042	0.044	0.179	0.276	0.14	0.089	0.112	0.055	0.191	0.215	0.003	0.126	0.175	0.578
TCGA.CV.A468.01A.11R.A266.07	0	0.056	0.426	0.11	0.144	0.078	0.214	0.247	0.188	0.11	0.352	0.092	0.004	0.07	0.208	0.201	0.069	0.098	0.225	0.295	0.053	0.137	0.189	0.311	0.756
TCGA.CV.A6JD.01A.11R.A31N.07	0	0.064	0.382	0.132	0.141	0.073	0.121	0.279	0.219	0.028	0.264	0.002	0.081	0.064	0.185	0.245	0.057	0.126	0.237	0.269	0.119	0.113	0.138	0.254	0.758
TCGA.CV.A6JE.01A.11R.A31N.07	0	0.045	0.406	0.141	0.116	0.072	0.098	0.235	0.252	0.089	0.202	0	0.056	0.053	0.252	0.199	0.05	0.133	0.201	0.37	0.119	0.118	0.091	0.346	0.792
TCGA.CV.A6JM.01A.11R.A31N.07	0	0	0.366	0.105	0.056	0.025	0	0.265	0.22	0.058	0.106	0	0.022	0.102	0.268	0.258	0.096	0.219	0.284	0.141	0.176	0.091	0.094	0.279	0.812
TCGA.CV.A6JN.01A.11R.A31N.07	0	0.019	0.363	0.109	0.135	0.107	0.059	0.257	0.239	0.122	0.202	0	0.085	0.051	0.282	0.218	0.088	0.114	0.17	0.306	0.175	0.066	0.099	0.293	0.768
TCGA.CV.A6JO.01B.11R.A34R.07	0	0.045	0.44	0.13	0.131	0.116	0.145	0.306	0.186	0.107	0.227	0.05	0.056	0	0.195	0.18	0.055	0.098	0.241	0.313	0.104	0.103	0.091	0.28	0.715
TCGA.CV.A6JT.01A.11R.A31N.07	0	0.033	0.366	0.124	0.127	0.055	0.136	0.223	0.229	0.107	0.153	0	0.072	0.1	0.266	0.276	0.046	0.111	0.174	0.295	0.14	0.08	0.111	0.32	0.772
TCGA.CV.A6JU.01A.11R.A31N.07	0	0.123	0.258	0.052	0.119	0.033	0.108	0.153	0	0.234	0	0	0	0.182	0.167	0.213	0.106	0.175	0.201	0.2	0.178	0.041	0.095	0.127	0.679
TCGA.CV.A6JY.01A.11R.A31N.07	0	0.073	0.272	0	0.085	0.073	0.111	0.103	0.122	0.245	0.18	0.083	0.03	0.043	0.257	0.111	0.117	0.149	0.057	0.192	0.203	0.088	0.099	0.259	0.622
TCGA.CV.A6JZ.01A.11R.A31N.07	0	0.064	0.428	0.14	0.147	0.086	0.198	0.268	0.226	0.053	0.278	0.087	0.009	0.055	0.15	0.235	0.078	0.191	0.301	0.253	0.109	0.121	0.103	0.298	0.823
TCGA.CV.A6K0.01B.21R.A31N.07	0	0.042	0.368	0.068	0.155	0.102	0.221	0.213	0.11	0.191	0.326	0.097	0.005	0.08	0.228	0.174	0.087	0.081	0.2	0.205	0.093	0.128	0.213	0.281	0.699
TCGA.CV.A6K1.01A.11R.A31N.07	0	0	0.437	0.108	0.158	0.097	0.063	0.237	0.255	0.112	0.132	0	0.061	0.009	0.226	0.216	0.09	0.168	0.203	0.291	0.17	0.136	0.063	0.314	0.795
TCGA.CV.A6K2.01A.11R.A31N.07	0	0.042	0.376	0.098	0.106	0.089	0.137	0.23	0.133	0.156	0.097	0.042	0.072	0.055	0.195	0.171	0.04	0.174	0.247	0.254	0.179	0.128	0.097	0.239	0.735
TCGA.CX.7082.01A.11R.2016.07	0	0.109	0.301	0.14	0.062	0.079	0.181	0.23	0.202	0.101	0.146	0.025	0.083	0.082	0.13	0.206	0.042	0.143	0.212	0.231	0.152	0.116	0.113	0.215	0.689
TCGA.CX.7085.01A.21R.2016.07	0	0.017	0.38	0.105	0.239	0.098	0.241	0.178	0.141	0.134	0.291	0.108	0	0.117	0.218	0.168	0.118	0.133	0.287	0.261	0.153	0.081	0.185	0.281	0.832
TCGA.CX.7086.01A.11R.2081.07	0	0.057	0.328	0.067	0.177	0.126	0.169	0.175	0.07	0.208	0.219	0.079	0	0.058	0.219	0.153	0.109	0.124	0.123	0.142	0.219	0.069	0.064	0.243	0.617
TCGA.CX.7219.01A.11R.2016.07	0	0.085	0.371	0.079	0.202	0.149	0.22	0.16	0.139	0.157	0.155	0.054	0	0.083	0.21	0.226	0.07	0.214	0.284	0.185	0.174	0.057	0.108	0.187	0.76
TCGA.CX.A4AQ.01A.11R.A24Z.07	0	0.036	0.381	0.091	0.155	0.105	0.095	0.123	0.229	0.107	0.389	0.098	0	0.004	0.228	0.141	0.26	0.13	0.155	0.239	0.069	0.172	0.203	0.334	0.804
TCGA.D6.6515.01A.21R.1873.07	0	0.029	0.401	0.107	0.18	0.104	0.208	0.244	0.187	0.083	0.27	0.077	0	0.094	0.23	0.232	0.09	0.106	0.283	0.264	0.109	0.105	0.163	0.312	0.818
TCGA.D6.6516.01A.11R.1873.07	0	0.047	0.425	0.108	0.154	0.117	0.174	0.278	0.198	0.137	0.203	0.065	0.009	0	0.219	0.17	0.095	0.077	0.175	0.262	0.166	0.098	0.049	0.353	0.707
TCGA.D6.6517.01A.11R.1873.07	0	0.032	0.27	0.06	0.241	0.152	0.205	0.131	0.177	0.122	0.108	0.116	0.006	0.04	0.249	0.261	0.125	0.161	0.213	0.118	0.129	0.052	0.133	0.262	0.736
TCGA.D6.6823.01A.11R.1915.07	0	0.124	0.327	0.07	0.179	0.091	0.143	0.211	0.085	0.22	0.042	0.076	0	0.071	0.145	0.166	0.095	0.156	0.15	0.148	0.233	0.028	0.102	0.215	0.664
TCGA.D6.6824.01A.11R.1915.07	0	0.052	0.377	0.074	0.183	0.079	0.204	0.167	0.178	0.179	0.272	0.113	0	0.06	0.244	0.167	0.089	0.18	0.299	0.241	0.115	0.099	0.185	0.264	0.808
TCGA.D6.6825.01A.21R.1915.07	0	0.048	0.414	0.102	0.185	0.112	0.218	0.271	0.172	0.114	0.254	0.105	0.009	0.069	0.222	0.197	0.093	0.144	0.258	0.212	0.122	0.053	0.151	0.312	0.781
TCGA.D6.6826.01A.11R.1915.07	0	0.029	0.361	0.072	0.201	0.124	0.226	0.126	0.119	0.116	0.145	0.091	0.016	0.08	0.195	0.263	0.106	0.232	0.347	0.161	0.217	0.083	0.139	0.2	0.874
TCGA.D6.6827.01A.11R.1915.07	0	0.103	0.276	0.036	0.154	0.113	0.201	0.124	0.268	0.159	0.159	0.035	0.019	0.092	0.179	0.182	0.092	0.186	0.14	0.162	0.177	0.094	0.158	0.223	0.693
TCGA.D6.8568.01A.11R.2403.07	0	0.097	0.329	0.073	0.189	0.067	0.199	0.129	0.093	0.149	0.165	0.059	0	0.122	0.242	0.171	0.041	0.166	0.244	0.243	0.217	0.057	0.143	0.166	0.73
TCGA.D6.8569.01A.11R.2403.07	0	0.083	0.33	0.072	0.164	0.138	0.211	0.213	0.155	0.133	0.084	0.054	0.059	0.062	0.246	0.195	0.064	0.183	0.175	0.232	0.175	0.045	0.131	0.196	0.709
TCGA.D6.A4Z9.01A.11R.A24Z.07	0	0.056	0.323	0.096	0.13	0.112	0.204	0.238	0.139	0.13	0.116	0.056	0.082	0.094	0.238	0.188	0.067	0.145	0.181	0.227	0.172	0.033	0.146	0.202	0.696
TCGA.D6.A4ZB.01A.11R.A24Z.07	0.002	0.073	0.338	0.082	0.183	0.047	0.031	0.131	0.232	0.153	0.15	0.058	0.043	0.088	0.219	0.118	0.096	0.142	0.106	0.295	0.192	0.122	0.12	0.279	0.707
TCGA.D6.A6EK.01A.11R.A31N.07	0	0.026	0.441	0.112	0.154	0.084	0.114	0.276	0.237	0.115	0.347	0.02	0.036	0	0.268	0.263	0.094	0.074	0.158	0.284	0.097	0.129	0.132	0.415	0.796
TCGA.D6.A6EM.01A.21R.A31N.07	0	0	0.432	0.124	0.134	0.093	0.15	0.279	0.196	0.114	0.233	0	0.036	0.157	0.238	0.253	0.096	0.122	0.317	0.296	0.112	0.116	0.108	0.319	0.85
TCGA.D6.A6EN.01A.11R.A31N.07	0	0	0.468	0.167	0.139	0.098	0.11	0.328	0.21	0	0.294	0	0.037	0.052	0.209	0.241	0.069	0.132	0.327	0.334	0.106	0.144	0.065	0.323	0.837
TCGA.D6.A6EO.01A.11R.A31N.07	0	0.136	0.28	0.057	0.152	0.1	0.158	0.164	0.13	0.181	0.115	0.019	0.054	0.002	0.19	0.181	0.097	0.119	0.07	0.131	0.223	0.132	0.103	0.202	0.591
TCGA.D6.A6EP.01A.11R.A31N.07	0	0.142	0.328	0.097	0.155	0.035	0.054	0.132	0.279	0.044	0.163	0	0.044	0.081	0.167	0.106	0.122	0.148	0.166	0.281	0.124	0.134	0.149	0.258	0.71
TCGA.D6.A6EQ.01A.11R.A31N.07	0	0.034	0.372	0.139	0.146	0.103	0.054	0.233	0.249	0.131	0.222	0	0.058	0.02	0.296	0.24	0.081	0.141	0.217	0.32	0.096	0.073	0.139	0.344	0.827
TCGA.D6.A6ES.01A.12R.A31N.07	0.025	0.041	0.364	0.126	0.095	0	0	0.016	0.091	0.164	0	0	0	0	0.242	0.257	0.095	0.212	0.267	0.132	0.254	0.031	0.005	0.256	0.775
TCGA.D6.A74Q.01A.11R.A34R.07	0	0.08	0.352	0.081	0.153	0.071	0.18	0.124	0.231	0.128	0.254	0.07	0.026	0	0.222	0.154	0.099	0.074	0.114	0.281	0.106	0.159	0.119	0.309	0.659
TCGA.DQ.5624.01A.01R.1873.07	0	0.076	0.251	0.03	0.213	0.099	0.249	0.058	0.156	0.122	0.2	0.067	0.006	0.157	0.227	0.268	0.07	0.141	0.14	0.07	0.156	0.032	0.166	0.2	0.636
TCGA.DQ.5625.01A.01R.1873.07	0	0.071	0.422	0.128	0.121	0.083	0.247	0.282	0.119	0.07	0.196	0.023	0.03	0.14	0.234	0.213	0.058	0.087	0.189	0.263	0.112	0.11	0.077	0.285	0.673
TCGA.DQ.5629.01A.01R.1873.07	0	0.073	0.256	0.05	0.13	0.069	0.078	0.1	0.203	0.228	0.08	0.092	0	0	0.222	0.158	0.105	0.146	0.115	0.13	0.185	0.101	0.103	0.253	0.627
TCGA.DQ.5630.01A.01R.1873.07	0	0.038	0.413	0.114	0.119	0.129	0.218	0.273	0.185	0.108	0.256	0.044	0.055	0.118	0.227	0.201	0.051	0.137	0.234	0.262	0.07	0.086	0.109	0.313	0.723
TCGA.DQ.5631.01A.01R.1873.07	0.037	0.054	0.147	0	0.228	0.079	0.162	0.08	0.044	0.176	0	0.054	0.009	0.12	0.134	0.258	0.123	0.187	0.151	0.021	0.171	0.046	0.138	0.058	0.581
TCGA.DQ.7588.01A.11R.2081.07	0	0.049	0.109	0.072	0	0.063	0	0.156	0.163	0.223	0	0.077	0	0	0.27	0.166	0.109	0.123	0.011	0.2	0.27	0.028	0	0.17	0.55
TCGA.DQ.7589.01A.11R.2232.07	0.014	0.118	0.225	0.035	0.134	0.106	0.089	0.1	0.224	0.223	0.069	0.045	0.02	0.062	0.229	0.097	0.078	0.137	0.095	0.174	0.204	0.063	0.117	0.227	0.592
TCGA.DQ.7590.01A.11R.2232.07	0	0.033	0.468	0.138	0.157	0.078	0.216	0.214	0.165	0.147	0.321	0.104	0	0.014	0.206	0.302	0.048	0.165	0.318	0.27	0.086	0.138	0.172	0.289	0.865
TCGA.DQ.7591.01A.11R.2081.07	0	0.06	0.392	0.137	0.186	0.089	0.188	0.283	0.195	0.068	0.376	0.117	0.027	0	0.168	0.141	0.201	0.168	0.095	0.225	0.065	0.146	0.167	0.308	0.719
TCGA.DQ.7592.01A.11R.2081.07	0	0.074	0.384	0.11	0.154	0.118	0.244	0.254	0.079	0.105	0.108	0.03	0.04	0.101	0.162	0.181	0.038	0.18	0.203	0.196	0.141	0.069	0.116	0.277	0.699
TCGA.DQ.7593.01A.11R.2232.07	0	0.07	0.404	0.107	0.201	0.098	0.198	0.211	0.197	0.119	0.415	0.146	0.002	0	0.222	0.103	0.246	0	0.038	0.274	0.013	0.147	0.225	0.327	0.642
TCGA.DQ.7594.01A.11R.2232.07	0	0.059	0.373	0.11	0.173	0.055	0.196	0.247	0.218	0.109	0.359	0.15	0.016	0	0.218	0.115	0.182	0.119	0.08	0.233	0.084	0.133	0.206	0.262	0.671
TCGA.DQ.7595.01A.11R.2232.07	0.009	0.084	0.25	0.019	0.146	0.097	0.121	0.085	0	0.292	0.185	0.128	0.012	0.006	0.206	0.134	0.118	0.131	0.057	0.083	0.197	0.097	0.14	0.203	0.558
TCGA.DQ.7596.01A.11R.2232.07	0	0.06	0.353	0.041	0.17	0.07	0.154	0.201	0.209	0.142	0.381	0.182	0.058	0	0.256	0.141	0.213	0.02	0.032	0.208	0.072	0.128	0.194	0.292	0.615
TCGA.F7.7848.01A.11R.2132.07	0	0.088	0.355	0.037	0.212	0.118	0.175	0.105	0.168	0.163	0.286	0.154	0	0.001	0.232	0.146	0.124	0.146	0.162	0.218	0.139	0.131	0.151	0.323	0.74
TCGA.F7.8298.01A.11R.2403.07	0	0.073	0.374	0.083	0.152	0.131	0.174	0.189	0.191	0.177	0.033	0.012	0.046	0.062	0.212	0.223	0.053	0.153	0.224	0.217	0.176	0.078	0.084	0.186	0.69
TCGA.F7.8489.01A.31R.2403.07	0	0.036	0.399	0.106	0.192	0.11	0.186	0.235	0.192	0.115	0.33	0.09	0.031	0.012	0.254	0.206	0.092	0.114	0.13	0.273	0.096	0.074	0.183	0.302	0.733
TCGA.F7.A50G.01A.11R.A266.07	0	0.029	0.401	0.109	0.136	0.035	0.157	0.252	0.189	0.154	0.285	0.091	0.035	0.085	0.232	0.26	0.075	0.142	0.171	0.237	0.122	0.123	0.152	0.301	0.766
TCGA.F7.A50I.01A.11R.A28V.07	0	0.061	0.395	0.083	0.129	0.118	0.2	0.244	0.204	0.179	0.171	0.037	0.033	0.032	0.215	0.175	0.046	0.167	0.125	0.302	0.15	0.056	0.156	0.23	0.709
TCGA.F7.A50J.01A.21R.A28V.07	0	0.06	0.366	0.1	0.137	0.116	0.148	0.231	0.225	0.152	0.227	0.081	0.06	0.028	0.212	0.21	0.061	0.082	0.118	0.266	0.132	0.081	0.13	0.299	0.682
TCGA.F7.A61S.01A.11R.A28V.07	0	0.041	0.417	0.105	0.146	0.1	0.137	0.294	0.164	0.095	0.228	0.099	0.06	0.051	0.183	0.238	0.102	0.096	0.196	0.231	0.134	0.111	0.121	0.316	0.751
TCGA.F7.A61V.01A.11R.A28V.07	0	0.105	0.276	0.078	0.118	0.106	0.151	0.156	0.244	0.129	0.147	0.029	0.063	0.103	0.252	0.162	0.108	0.097	0.052	0.176	0.158	0.025	0.123	0.303	0.619
TCGA.F7.A61W.01A.11R.A28V.07	0.017	0	0	0	0.144	0.079	0.098	0.099	0	0.182	0	0.054	0.023	0.184	0.129	0.274	0.071	0.16	0.171	0	0.231	0	0.081	0.072	0.555
TCGA.F7.A620.01A.11R.A28V.07	0	0.067	0.433	0.135	0.144	0.091	0.222	0.318	0.18	0.054	0.264	0.07	0.035	0.072	0.165	0.171	0.105	0.09	0.186	0.299	0.109	0.072	0.128	0.312	0.734
TCGA.F7.A622.01A.11R.A28V.07	0	0.014	0.293	0.089	0.078	0.119	0.078	0.173	0.117	0.211	0	0	0.046	0.147	0.207	0.186	0.036	0.166	0.191	0.255	0.245	0.061	0.036	0.244	0.713
TCGA.F7.A623.01A.11R.A28V.07	0	0.063	0.377	0.092	0.18	0.083	0.143	0.193	0.123	0.165	0.283	0.082	0.053	0	0.177	0.132	0.119	0.122	0.139	0.207	0.208	0.069	0.149	0.254	0.698
TCGA.F7.A624.01A.22R.A30B.07	0	0	0.465	0.173	0.148	0.105	0.103	0.33	0.224	0	0.287	0.064	0.03	0.009	0.135	0.202	0.102	0.152	0.351	0.299	0.125	0.228	0.087	0.38	0.891
TCGA.H7.7774.01A.21R.2081.07	0	0.051	0.396	0.081	0.166	0.074	0.183	0.206	0.177	0.153	0.286	0.11	0.02	0	0.239	0.247	0.087	0.096	0.115	0.209	0.147	0.062	0.103	0.321	0.695
TCGA.H7.8501.01A.11R.2403.07	0	0.008	0.464	0.154	0.148	0.113	0.187	0.307	0.209	0.027	0.316	0.126	0.03	0.041	0.143	0.223	0.071	0.128	0.293	0.323	0.072	0.12	0.138	0.288	0.806
TCGA.H7.8502.01A.11R.2403.07	0	0.077	0.321	0.087	0.144	0.095	0.1	0.201	0.078	0.145	0.056	0.08	0	0.08	0.216	0.215	0.055	0.218	0.27	0.103	0.227	0.05	0.078	0.095	0.662
TCGA.H7.A6C4.01A.11R.A30B.07	0	0.029	0.356	0.066	0.16	0.117	0.172	0.147	0.144	0.197	0.183	0.083	0.014	0.158	0.251	0.227	0.054	0.118	0.112	0.221	0.146	0.053	0.163	0.268	0.686
TCGA.H7.A6C4.11A.21R.A466.07	0	0.081	0.371	0.043	0.095	0.02	0.088	0.164	0.189	0.25	0.38	0.074	0.011	0.139	0.259	0.108	0.023	0.045	0.023	0.324	0.122	0.135	0.202	0.267	0.585
TCGA.H7.A6C5.11A.11R.A30B.07	0.016	0.051	0.372	0.009	0.145	0.032	0.035	0.127	0.159	0.296	0.192	0.068	0.028	0.033	0.218	0.064	0.079	0.132	0.071	0.156	0.146	0.149	0.228	0.199	0.564
TCGA.H7.A76A.01A.51R.A34R.07	0	0.049	0.441	0.147	0.15	0.051	0.146	0.196	0.178	0.098	0.388	0.081	0	0.063	0.203	0.109	0.16	0.154	0.296	0.299	0.079	0.144	0.204	0.328	0.854
TCGA.HD.7229.01A.11R.2016.07	0	0.045	0.395	0.117	0.136	0.121	0.197	0.286	0.163	0.15	0.112	0.045	0.052	0.023	0.203	0.214	0.07	0.111	0.151	0.254	0.178	0.082	0.085	0.261	0.694
TCGA.HD.7753.01A.11R.2081.07	0	0.086	0.345	0.038	0.193	0.137	0.24	0.14	0.257	0.165	0.144	0.105	0	0.053	0.172	0.211	0.045	0.121	0.149	0.274	0.14	0.092	0.129	0.24	0.687
