CD4_naive	CD8_naive	Tc	Tex	Tr1	nTreg	iTreg	Th1	Th2	Th17	Tfh	Tcm	Tem	NKT	MAIT	DC	B_cell	Monocyte	Macrophage	NK	Neutrophil	Tgd	CD4_T	CD8_T	InfiltrationScore
TCGA.E2.A14T.01A.11R.A115.07	0	0.062	0.354	0.003	0.041	0.022	0.053	0.171	0.512	0.113	0.275	0.044	0.04	0.115	0.259	0.205	0.092	0.279	0.298	0.24	0.205	0.126	0.132	0.212	0.758
TCGA.E2.A14U.01A.11R.A22K.07	0	0.067	0.325	0.052	0	0.044	0.027	0.132	0.562	0.146	0.416	0.044	0.001	0.097	0.187	0.091	0.027	0.158	0.138	0.286	0.264	0.137	0.184	0.187	0.608
TCGA.E2.A14V.01A.11R.A12D.07	0	0.089	0.368	0	0.064	0.143	0.173	0.099	0.492	0.164	0.213	0.073	0.034	0	0.186	0.137	0.093	0.232	0.179	0.205	0.235	0.071	0.095	0.203	0.628
TCGA.E2.A14W.01A.11R.A12D.07	0	0.112	0.207	0.027	0	0.043	0.025	0.017	0.249	0.158	0.142	0.062	0	0	0.082	0.129	0.075	0.273	0.263	0.131	0.31	0.008	0.097	0.154	0.652
TCGA.E2.A14X.01A.11R.A115.07	0	0.031	0.452	0.085	0.113	0.045	0.153	0.309	0.493	0.084	0.482	0.144	0.02	0.019	0.167	0.084	0.191	0.111	0.113	0.316	0.185	0.066	0.215	0.254	0.669
TCGA.E2.A14Y.01A.21R.A12D.07	0	0.021	0.344	0.083	0	0.089	0.123	0.289	0.367	0.102	0.227	0.006	0.079	0.034	0.237	0.196	0.091	0.223	0.201	0.186	0.258	0.072	0.101	0.128	0.63
TCGA.E2.A14Z.01A.11R.A115.07	0	0.088	0.466	0.115	0.064	0.062	0.197	0.312	0.422	0.098	0.514	0.137	0.004	0.005	0.116	0.161	0.104	0.211	0.252	0.322	0.143	0.108	0.18	0.255	0.741
TCGA.E2.A150.01A.11R.A12D.07	0	0.036	0.407	0.034	0.042	0.141	0.23	0.235	0.459	0.16	0.306	0.08	0.052	0.106	0.189	0.174	0.134	0.23	0.237	0.259	0.168	0.036	0.158	0.177	0.7
TCGA.E2.A152.01A.11R.A12D.07	0	0.098	0.379	0.07	0.081	0.124	0.21	0.198	0.356	0.122	0.18	0.047	0.049	0	0.211	0.162	0.089	0.249	0.331	0.155	0.223	0.043	0.096	0.123	0.65
TCGA.E2.A153.01A.12R.A12D.07	0	0.076	0.387	0.081	0.078	0.058	0.071	0.129	0.498	0.17	0.182	0	0.042	0.08	0.183	0.173	0.048	0.258	0.336	0.227	0.205	0.061	0.121	0.134	0.684
TCGA.E2.A153.11A.31R.A12D.07	0	0.052	0.366	0.051	0.017	0.032	0.073	0.154	0.496	0.141	0.421	0.113	0	0.12	0.264	0.138	0.074	0.204	0.21	0.287	0.19	0.082	0.213	0.187	0.685
TCGA.E2.A154.01A.11R.A115.07	0	0.137	0.315	0	0.119	0.026	0.025	0.099	0.385	0.182	0.093	0.033	0.005	0.035	0.075	0.142	0.077	0.258	0.279	0.163	0.277	0.056	0.077	0.166	0.656
TCGA.E2.A155.01A.11R.A12D.07	0	0.087	0.31	0.007	0	0.125	0.139	0.133	0.509	0.182	0.301	0.109	0.003	0	0.155	0.1	0.123	0.21	0.183	0.223	0.255	0.037	0.074	0.207	0.626
TCGA.E2.A156.01A.11R.A12D.07	0	0.024	0.207	0	0.138	0.037	0	0.036	0.319	0.199	0.031	0.02	0	0.048	0.142	0.154	0.063	0.258	0.278	0.18	0.302	0.074	0.101	0.034	0.624
TCGA.E2.A158.01A.11R.A12D.07	0	0.046	0.426	0.045	0.066	0.087	0.185	0.212	0.394	0.09	0.254	0	0.02	0.068	0.199	0.12	0.088	0.205	0.105	0.15	0.258	0.034	0.126	0.243	0.589
TCGA.E2.A158.11A.22R.A12D.07	0	0.009	0.437	0.078	0	0	0	0.171	0.495	0.107	0.436	0.124	0	0.188	0.205	0.079	0.073	0.206	0.17	0.29	0.247	0.058	0.186	0.144	0.635
TCGA.E2.A159.01A.11R.A115.07	0	0	0.516	0.141	0.058	0.095	0.235	0.362	0.432	0.095	0.413	0.136	0.042	0.006	0.161	0.189	0.125	0.184	0.241	0.339	0.155	0.113	0.146	0.263	0.749
TCGA.E2.A15A.01A.11R.A12D.07	0	0.055	0.453	0.109	0.051	0.071	0.15	0.291	0.336	0.099	0.4	0.127	0.04	0	0.233	0.137	0.106	0.235	0.272	0.26	0.197	0.092	0.127	0.216	0.707
TCGA.E2.A15A.06A.11R.A12D.07	0	0.084	0.43	0.119	0.065	0.056	0.168	0.35	0.292	0.064	0.471	0.16	0.036	0	0.295	0.1	0.184	0.152	0.167	0.309	0.143	0.066	0.169	0.267	0.68
TCGA.E2.A15C.01A.31R.A12D.07	0	0.092	0.416	0.027	0.078	0.078	0.16	0.177	0.451	0.163	0.412	0.12	0.034	0.015	0.203	0.054	0.132	0.156	0.144	0.262	0.193	0.08	0.178	0.218	0.609
TCGA.E2.A15D.01A.11R.A115.07	0	0.061	0.442	0.034	0.031	0.065	0.087	0.256	0.444	0.161	0.404	0.156	0.067	0.039	0.155	0.082	0.08	0.172	0.139	0.273	0.207	0.087	0.203	0.219	0.627
TCGA.E2.A15E.01A.11R.A12D.07	0	0.08	0.308	0.054	0	0.097	0.125	0.137	0.424	0.18	0.207	0.049	0.011	0.074	0.222	0.105	0.094	0.199	0.173	0.223	0.238	0.073	0.145	0.171	0.615
TCGA.E2.A15E.06A.11R.A12D.07	0	0.046	0.371	0	0.047	0.071	0.09	0.215	0.515	0.158	0.412	0.153	0.023	0	0.201	0.083	0.208	0.126	0.155	0.23	0.182	0.065	0.206	0.29	0.675
TCGA.E2.A15F.01A.11R.A115.07	0	0.065	0.339	0.046	0.027	0.104	0.139	0.187	0.525	0.142	0.349	0.099	0.034	0	0.197	0.119	0.102	0.19	0.196	0.224	0.216	0.069	0.2	0.189	0.654
TCGA.E2.A15G.01A.11R.A12D.07	0	0.079	0.318	0.003	0	0.02	0.03	0.115	0.559	0.178	0.189	0.04	0.004	0.003	0.222	0.055	0.076	0.222	0.218	0.307	0.255	0.127	0.14	0.212	0.677
TCGA.E2.A15H.01A.11R.A12D.07	0	0.027	0.349	0.023	0.051	0.06	0.162	0.175	0.495	0.148	0.246	0.072	0.075	0.089	0.125	0.1	0.091	0.265	0.212	0.255	0.196	0.105	0.14	0.169	0.651
TCGA.E2.A15I.01A.21R.A137.07	0	0.048	0.452	0.052	0.058	0.064	0.147	0.258	0.447	0.15	0.504	0.135	0.017	0.052	0.139	0.088	0.097	0.154	0.113	0.284	0.193	0.14	0.206	0.26	0.635
TCGA.E2.A15I.11A.32R.A137.07	0	0.024	0.384	0.057	0	0.047	0.054	0.193	0.506	0.119	0.417	0.111	0.032	0.132	0.226	0.039	0.121	0.193	0.07	0.288	0.219	0.103	0.142	0.188	0.574
TCGA.E2.A15J.01A.11R.A12P.07	0	0.026	0.251	0.074	0.034	0.065	0.075	0.14	0.26	0.179	0.174	0.02	0	0.048	0.16	0.137	0.063	0.262	0.269	0.056	0.267	0.115	0.126	0.122	0.594
TCGA.E2.A15K.01A.11R.A12P.07	0	0.078	0.47	0.054	0.055	0.041	0.166	0.302	0.396	0.102	0.441	0.177	0.027	0.071	0.154	0.135	0.154	0.161	0.184	0.28	0.129	0.13	0.155	0.283	0.675
TCGA.E2.A15K.06A.11R.A12P.07	0	0.095	0.203	0.06	0.007	0.078	0.037	0.134	0.078	0.152	0.15	0.034	0.003	0.165	0.164	0.159	0.098	0.222	0.27	0.091	0.278	0.067	0.104	0.13	0.616
TCGA.E2.A15K.11A.13R.A12P.07	0	0.034	0.509	0.086	0	0	0.034	0.235	0.518	0.111	0.53	0.039	0.009	0.181	0.179	0.13	0.057	0.191	0.202	0.459	0.179	0.163	0.172	0.243	0.744
TCGA.E2.A15L.01A.11R.A12D.07	0	0.045	0.1	0.005	0.064	0.081	0.078	0.172	0.234	0.235	0.21	0.048	0	0.094	0.129	0.15	0.091	0.316	0.264	0.09	0.262	0.072	0.097	0.056	0.604
TCGA.E2.A15M.01A.11R.A12D.07	0	0.056	0.449	0.076	0.085	0.07	0.207	0.316	0.498	0.083	0.439	0.169	0.01	0.039	0.202	0.144	0.103	0.207	0.242	0.321	0.114	0.066	0.2	0.24	0.716
TCGA.E2.A15M.11A.22R.A12D.07	0	0.019	0.424	0.064	0	0.029	0.05	0.184	0.508	0.14	0.482	0.101	0	0.218	0.188	0.089	0.045	0.156	0.153	0.387	0.181	0.14	0.157	0.191	0.619
TCGA.E2.A15O.01A.11R.A115.07	0	0.08	0.311	0.047	0.068	0.093	0.219	0.183	0.32	0.091	0.376	0.119	0.032	0.011	0.211	0.169	0.081	0.225	0.2	0.095	0.206	0.074	0.171	0.199	0.613
TCGA.E2.A15P.01A.11R.A115.07	0	0.077	0.353	0.041	0.05	0.115	0.129	0.16	0.495	0.138	0.284	0.091	0.053	0.072	0.156	0.105	0.081	0.181	0.166	0.214	0.239	0.091	0.178	0.206	0.625
TCGA.E2.A15R.01A.11R.A115.07	0	0.17	0.203	0	0	0.057	0.175	0.137	0.25	0.166	0.113	0	0	0.038	0.236	0.063	0.088	0.217	0.207	0.135	0.32	0	0.076	0.139	0.568
TCGA.E2.A15S.01A.11R.A115.07	0	0.14	0.327	0	0	0.044	0.033	0.175	0.397	0.139	0.241	0.022	0.041	0.005	0.304	0.114	0.076	0.245	0.15	0.182	0.267	0.091	0.078	0.177	0.588
TCGA.E2.A15T.01A.11R.A115.07	0	0.069	0.318	0.038	0.061	0.091	0.065	0.17	0.538	0.15	0.247	0.099	0.001	0	0.214	0.147	0.119	0.218	0.197	0.155	0.245	0.002	0.1	0.182	0.621
TCGA.E2.A1AZ.01A.11R.A12P.07	0	0.084	0.444	0.11	0.08	0.098	0.253	0.336	0.368	0.068	0.405	0.155	0.009	0.007	0.138	0.133	0.146	0.199	0.21	0.219	0.12	0.102	0.191	0.231	0.66
TCGA.E2.A1B0.01A.11R.A12P.07	0	0.045	0.45	0.054	0.067	0.098	0.19	0.267	0.49	0.097	0.335	0.101	0.009	0.01	0.212	0.185	0.1	0.219	0.26	0.272	0.187	0.093	0.123	0.18	0.696
TCGA.E2.A1B1.01A.21R.A12P.07	0	0.074	0.428	0.089	0.07	0.086	0.207	0.296	0.455	0.096	0.448	0.152	0.004	0.03	0.184	0.174	0.067	0.207	0.252	0.305	0.123	0.084	0.196	0.208	0.698
TCGA.E2.A1B4.01A.11R.A12P.07	0	0.117	0.237	0.033	0	0.073	0.081	0.158	0.479	0.18	0.172	0.003	0.033	0.126	0.109	0.052	0.041	0.218	0.153	0.134	0.235	0.123	0.141	0.203	0.536
TCGA.E2.A1B5.01A.21R.A12P.07	0	0.054	0.449	0.09	0.037	0.076	0.187	0.326	0.437	0.048	0.527	0.161	0	0.114	0.231	0.084	0.142	0.063	0.088	0.387	0.095	0.128	0.197	0.349	0.64
TCGA.E2.A1B6.01A.31R.A12P.07	0	0.047	0.498	0.126	0.022	0.078	0.196	0.321	0.518	0	0.511	0.115	0	0.042	0.187	0.075	0.255	0.082	0.123	0.393	0.07	0.119	0.218	0.362	0.718
TCGA.E2.A1BC.01A.11R.A12P.07	0	0.059	0.316	0.015	0.046	0.081	0.108	0.138	0.381	0.177	0.298	0.115	0.026	0.134	0.219	0.089	0.082	0.209	0.168	0.135	0.223	0.068	0.13	0.151	0.54
TCGA.E2.A1BC.11A.32R.A12P.07	0	0.026	0.414	0.054	0	0	0	0.208	0.366	0.142	0.374	0.055	0.026	0.173	0.2	0.051	0.013	0.255	0.113	0.248	0.265	0.094	0.084	0.184	0.553
TCGA.E2.A1BD.01A.11R.A12P.07	0	0.101	0.374	0.01	0	0.019	0.001	0.135	0.507	0.167	0.232	0.058	0.027	0.08	0.227	0.082	0.064	0.233	0.202	0.263	0.239	0.149	0.133	0.181	0.635
TCGA.E2.A1IE.01A.11R.A13Q.07	0	0.079	0.277	0.046	0	0.03	0.001	0.08	0.558	0.154	0.197	0.047	0.018	0.008	0.331	0.097	0.088	0.231	0.172	0.214	0.26	0.057	0.088	0.173	0.602
TCGA.E2.A1IF.01A.11R.A144.07	0	0.077	0.401	0.062	0.009	0.062	0.053	0.206	0.453	0.139	0.415	0.086	0.022	0.104	0.201	0.115	0.076	0.204	0.175	0.31	0.183	0.104	0.199	0.231	0.68
TCGA.E2.A1IG.01A.11R.A144.07	0	0.076	0.346	0.038	0.056	0	0	0.143	0.541	0.151	0.289	0.046	0.025	0	0.282	0.134	0.081	0.249	0.288	0.182	0.243	0.086	0.124	0.148	0.66
TCGA.E2.A1IG.11A.22R.A144.07	0	0.056	0.409	0.061	0.001	0.035	0.046	0.156	0.475	0.131	0.393	0.081	0	0.12	0.228	0.096	0.082	0.204	0.177	0.33	0.22	0.103	0.127	0.168	0.64
TCGA.E2.A1IH.01A.11R.A13Q.07	0	0.05	0.452	0.1	0.04	0.062	0.182	0.328	0.464	0.091	0.517	0.149	0	0.032	0.223	0.153	0.104	0.171	0.22	0.367	0.095	0.095	0.185	0.262	0.709
TCGA.E2.A1II.01A.11R.A144.07	0	0	0.509	0.17	0.047	0.09	0.245	0.368	0.521	0	0.465	0.101	0	0.007	0.175	0.143	0.134	0.162	0.244	0.35	0.128	0.115	0.147	0.311	0.738
TCGA.E2.A1IJ.01A.11R.A144.07	0	0.07	0.458	0.06	0.048	0.065	0.155	0.273	0.456	0.112	0.463	0.122	0.039	0.047	0.221	0.113	0.065	0.179	0.213	0.349	0.164	0.107	0.173	0.236	0.679
TCGA.E2.A1IK.01A.11R.A144.07	0	0.059	0.439	0.07	0.037	0.088	0.123	0.277	0.424	0.103	0.462	0.135	0.041	0.004	0.201	0.083	0.071	0.125	0.23	0.301	0.149	0.148	0.17	0.272	0.639
TCGA.E2.A1IL.01A.11R.A14D.07	0	0.038	0.372	0.07	0.046	0.076	0.066	0.157	0.51	0.157	0.203	0.054	0.026	0.136	0.161	0.11	0.045	0.211	0.198	0.268	0.22	0.12	0.136	0.155	0.611
TCGA.E2.A1IN.01A.11R.A13Q.07	0	0.145	0.291	0.053	0.067	0.095	0.176	0.163	0.251	0.203	0.155	0.026	0.008	0.086	0.161	0.124	0.086	0.232	0.295	0.121	0.221	0.043	0.084	0.108	0.579
TCGA.E2.A1IO.01A.11R.A144.07	0	0.071	0.439	0.045	0.066	0.082	0.21	0.21	0.489	0.09	0.463	0.145	0	0.04	0.202	0.082	0.077	0.19	0.147	0.317	0.161	0.097	0.182	0.254	0.642
TCGA.E2.A1IP.01A.11R.A14D.07	0	0.008	0.513	0.19	0.062	0.048	0.215	0.358	0.453	0.008	0.466	0.101	0.018	0.034	0.162	0.164	0.154	0.241	0.242	0.363	0.113	0.101	0.143	0.281	0.776
TCGA.E2.A1IU.01A.11R.A14D.07	0	0.042	0.387	0.064	0.039	0.073	0.045	0.205	0.486	0.175	0.367	0.111	0.033	0.05	0.22	0.081	0.14	0.175	0.182	0.273	0.193	0.11	0.136	0.232	0.643
TCGA.E2.A1L6.01A.11R.A13Q.07	0	0.07	0.338	0.075	0	0.052	0.046	0.169	0.523	0.116	0.352	0.096	0.01	0.11	0.221	0.095	0.08	0.245	0.187	0.213	0.207	0.134	0.173	0.179	0.629
TCGA.E2.A1L7.01A.11R.A144.07	0	0.054	0.481	0.118	0.043	0.063	0.225	0.314	0.426	0.052	0.473	0.13	0.024	0	0.198	0.168	0.091	0.172	0.214	0.322	0.141	0.127	0.165	0.277	0.706
TCGA.E2.A1L7.11A.33R.A144.07	0	0.025	0.447	0.056	0	0.062	0.108	0.206	0.528	0.13	0.472	0.096	0	0.071	0.249	0.091	0.058	0.183	0.182	0.397	0.18	0.125	0.204	0.209	0.686
TCGA.E2.A1L8.01A.11R.A13Q.07	0	0.109	0.403	0.03	0.024	0.055	0.159	0.211	0.453	0.166	0.314	0.115	0.025	0.06	0.165	0.167	0.07	0.173	0.181	0.207	0.177	0.094	0.165	0.192	0.606
TCGA.E2.A1L9.01A.11R.A13Q.07	0	0.1	0.379	0.054	0.043	0.075	0.205	0.189	0.52	0.135	0.206	0.044	0.05	0.093	0.161	0.183	0.06	0.233	0.331	0.216	0.198	0.074	0.137	0.128	0.677
TCGA.E2.A1LA.01A.11R.A144.07	0	0	0.522	0.158	0	0.096	0.117	0.322	0.464	0.088	0.485	0.095	0.021	0.026	0.207	0.159	0.109	0.181	0.249	0.394	0.127	0.145	0.109	0.315	0.749
TCGA.E2.A1LB.01A.11R.A144.07	0	0.042	0.357	0.029	0.075	0.14	0.141	0.244	0.271	0.184	0.224	0.045	0.043	0.031	0.192	0.13	0.082	0.224	0.242	0.117	0.225	0.07	0.132	0.16	0.597
TCGA.E2.A1LB.11A.22R.A144.07	0	0.085	0.338	0.038	0	0.097	0.117	0.191	0.43	0.162	0.361	0.071	0.014	0.116	0.185	0.012	0.092	0.138	0.011	0.32	0.247	0.043	0.177	0.174	0.534
TCGA.E2.A1LE.01A.12R.A19W.07	0	0.066	0.483	0.077	0.038	0.058	0.172	0.283	0.37	0.027	0.505	0.16	0.032	0.005	0.197	0.128	0.084	0.224	0.228	0.285	0.177	0.139	0.157	0.272	0.709
TCGA.E2.A1LG.01A.21R.A14M.07	0	0	0.36	0.01	0	0.067	0.146	0.278	0.461	0.272	0.332	0.099	0.094	0	0.147	0.129	0.112	0.21	0.148	0.125	0.212	0.089	0.129	0.207	0.579
TCGA.E2.A1LH.01A.11R.A14D.07	0	0.025	0.524	0.144	0.034	0.023	0.165	0.327	0.505	0.092	0.491	0.072	0.023	0.043	0.145	0.154	0.169	0.186	0.227	0.392	0.108	0.126	0.204	0.276	0.782
TCGA.E2.A1LH.11A.22R.A14D.07	0	0.034	0.436	0.043	0	0.01	0.004	0.222	0.539	0.149	0.502	0.134	0.002	0.101	0.161	0.101	0.092	0.088	0.127	0.347	0.178	0.137	0.186	0.254	0.626
TCGA.E2.A1LI.01A.12R.A157.07	0	0.017	0.437	0.078	0.025	0.107	0.193	0.304	0.397	0.074	0.402	0.078	0.076	0.047	0.153	0.143	0.144	0.185	0.165	0.199	0.215	0.095	0.223	0.177	0.661
TCGA.E2.A1LK.01A.21R.A14D.07	0	0.06	0.277	0.122	0	0.114	0.124	0.155	0.324	0.131	0.167	0	0	0.03	0.19	0.246	0.12	0.272	0.266	0.215	0.254	0	0.128	0.056	0.709
TCGA.E2.A1LL.01A.11R.A144.07	0	0.023	0.313	0.038	0	0.084	0.152	0.242	0.356	0.112	0.192	0.073	0	0.127	0.192	0.193	0.09	0.201	0.171	0.199	0.227	0.057	0.089	0.144	0.598
TCGA.E2.A1LS.01A.12R.A157.07	0	0.009	0.282	0	0.042	0.082	0.111	0.109	0.474	0.244	0.233	0.056	0.034	0.013	0.226	0.125	0.1	0.195	0.116	0.133	0.259	0.025	0.162	0.194	0.585
TCGA.E2.A1LS.11A.32R.A157.07	0	0.041	0.423	0.075	0	0.011	0.002	0.17	0.393	0.135	0.342	0.098	0.003	0.158	0.201	0	0.063	0.172	0.038	0.314	0.265	0.127	0.128	0.169	0.523
TCGA.E2.A2P5.01A.11R.A19W.07	0	0.053	0.405	0.033	0.022	0.044	0.136	0.215	0.418	0.128	0.404	0.109	0.037	0.073	0.192	0.09	0.068	0.172	0.157	0.241	0.183	0.171	0.149	0.268	0.605
TCGA.E2.A2P6.01A.11R.A19W.07	0	0.053	0.315	0.081	0	0.063	0.09	0.168	0.509	0.126	0.33	0.031	0.044	0.062	0.27	0.121	0.084	0.202	0.26	0.213	0.221	0.049	0.176	0.174	0.661
TCGA.E2.A3DX.01A.21R.A213.07	0	0.035	0.465	0.064	0.052	0.082	0.174	0.199	0.498	0.11	0.514	0.139	0	0.067	0.153	0.06	0.096	0.163	0.155	0.363	0.155	0.15	0.203	0.287	0.676
TCGA.E2.A56Z.01A.12R.A29R.07	0	0.058	0.397	0.047	0	0.074	0.175	0.235	0.517	0.126	0.276	0.015	0.076	0	0.292	0.109	0.059	0.192	0.149	0.322	0.208	0.066	0.15	0.226	0.644
TCGA.E2.A570.01A.11R.A29R.07	0	0.107	0.363	0.062	0.012	0.088	0.116	0.176	0.439	0.153	0.232	0	0.069	0.058	0.19	0.093	0.06	0.22	0.205	0.198	0.239	0.093	0.075	0.178	0.578
TCGA.E2.A572.01A.13R.A31O.07	0	0.088	0.291	0.076	0	0.005	0	0.116	0.492	0.14	0.152	0	0.024	0.117	0.094	0.111	0.074	0.186	0.224	0.296	0.231	0.141	0.095	0.197	0.644
TCGA.E2.A573.01A.11R.A29R.07	0	0	0.513	0.137	0.028	0.057	0.159	0.375	0.547	0.005	0.48	0.133	0.059	0.021	0.115	0.164	0.139	0.164	0.2	0.393	0.13	0.121	0.165	0.265	0.738
TCGA.E2.A574.01A.11R.A29R.07	0.013	0.137	0.172	0.051	0	0.091	0.067	0.026	0.145	0.172	0	0.007	0.043	0.026	0.042	0.162	0.146	0.306	0.111	0.133	0.288	0	0.095	0.151	0.634
TCGA.E2.A576.01A.11R.A31O.07	0	0.097	0.454	0	0.016	0.049	0.059	0.247	0.47	0.131	0.384	0	0.065	0.117	0.217	0.092	0.12	0.171	0.168	0.318	0.204	0.11	0.12	0.28	0.671
TCGA.E2.A9RU.01A.11R.A41B.07	0	0.049	0.36	0.11	0.006	0.071	0.048	0.192	0.368	0.158	0.189	0	0.055	0.045	0.142	0.206	0.083	0.273	0.359	0.158	0.213	0.119	0.101	0.188	0.72
TCGA.E9.A1N3.01A.12R.A157.07	0	0.061	0.306	0.03	0.058	0.088	0.104	0.12	0.515	0.158	0.128	0	0.016	0	0.143	0.133	0.097	0.213	0.233	0.229	0.265	0.035	0.15	0.162	0.676
TCGA.E9.A1N4.01A.11R.A14M.07	0	0.028	0.454	0.09	0.035	0.129	0.197	0.19	0.341	0.111	0.411	0.146	0.027	0.01	0.195	0.121	0.081	0.327	0.28	0.232	0.143	0.152	0.143	0.208	0.699
TCGA.E9.A1N4.11A.33R.A14M.07	0	0.034	0.437	0.07	0	0.054	0.103	0.214	0.519	0.141	0.469	0.084	0.01	0.095	0.201	0.014	0.063	0.142	0.085	0.362	0.171	0.147	0.171	0.241	0.569
TCGA.E9.A1N5.01A.11R.A14D.07	0	0.108	0.463	0.058	0.043	0.039	0.198	0.256	0.393	0.072	0.426	0.119	0.019	0.042	0.171	0.134	0.077	0.199	0.252	0.267	0.167	0.138	0.144	0.241	0.675
TCGA.E9.A1N5.11A.41R.A14D.07	0	0.071	0.373	0.084	0.062	0.093	0.106	0.162	0.472	0.138	0.294	0.081	0.017	0.086	0.19	0.134	0.096	0.203	0.205	0.279	0.212	0.05	0.181	0.124	0.653
TCGA.E9.A1N6.01A.11R.A144.07	0	0.095	0.414	0.074	0.052	0.107	0.188	0.18	0.394	0.076	0.176	0.047	0.057	0	0.176	0.194	0.078	0.285	0.331	0.157	0.213	0.088	0.073	0.156	0.678
TCGA.E9.A1N6.11A.32R.A144.07	0	0.039	0.455	0.05	0.032	0.035	0.068	0.177	0.533	0.127	0.515	0.144	0	0.064	0.195	0.13	0.104	0.136	0.191	0.395	0.164	0.096	0.195	0.211	0.695
TCGA.E9.A1N8.01A.11R.A144.07	0	0	0.36	0.088	0	0.137	0.122	0.219	0.512	0.068	0.216	0.004	0.035	0.066	0.214	0.136	0.121	0.279	0.181	0.205	0.262	0.058	0.079	0.17	0.653
TCGA.E9.A1N9.01A.11R.A14D.07	0	0.1	0.449	0.012	0.057	0.091	0.193	0.213	0.465	0.088	0.424	0.159	0	0	0.162	0.102	0.09	0.183	0.141	0.279	0.204	0.111	0.144	0.262	0.64
TCGA.E9.A1N9.11A.71R.A14D.07	0	0.058	0.418	0.028	0.002	0.051	0.102	0.192	0.474	0.137	0.421	0.095	0.009	0.087	0.261	0.034	0.133	0.162	0.081	0.337	0.195	0.113	0.173	0.204	0.602
TCGA.E9.A1NA.01A.11R.A144.07	0	0.1	0.376	0.061	0.054	0.071	0.189	0.221	0.417	0.132	0.195	0.048	0.064	0	0.164	0.184	0.071	0.257	0.391	0.207	0.215	0.035	0.083	0.228	0.745
TCGA.E9.A1NA.11A.33R.A144.07	0	0.015	0.45	0.054	0.01	0.064	0.104	0.189	0.447	0.16	0.388	0.069	0	0.187	0.188	0.093	0.075	0.245	0.268	0.39	0.215	0.109	0.146	0.176	0.733
TCGA.E9.A1NC.01A.21R.A26B.07	0	0.017	0.491	0.12	0.034	0.059	0.158	0.354	0.54	0.046	0.454	0.069	0.067	0.04	0.139	0.121	0.105	0.201	0.259	0.408	0.145	0.101	0.164	0.276	0.765
TCGA.E9.A1ND.01A.11R.A144.07	0	0	0.541	0.142	0.018	0.087	0.207	0.378	0.432	0.108	0.4	0.076	0.019	0.083	0.161	0.132	0.091	0.239	0.328	0.342	0.163	0.109	0.118	0.265	0.765
TCGA.E9.A1ND.11A.43R.A144.07	0	0.031	0.517	0.089	0.006	0	0.066	0.205	0.512	0.081	0.455	0.036	0	0.127	0.218	0.227	0.118	0.237	0.384	0.402	0.169	0.127	0.14	0.182	0.847
TCGA.E9.A1NE.01A.21R.A14M.07	0	0.033	0.506	0.137	0.076	0.054	0.235	0.337	0.43	0.025	0.533	0.154	0	0.022	0.17	0.078	0.101	0.111	0.164	0.364	0.101	0.152	0.188	0.288	0.635
TCGA.E9.A1NF.01A.11R.A14D.07	0	0.092	0.444	0.067	0.041	0.084	0.208	0.216	0.43	0.103	0.294	0.054	0.061	0.027	0.203	0.155	0.057	0.239	0.315	0.276	0.165	0.137	0.13	0.161	0.683
TCGA.E9.A1NF.11A.73R.A14D.07	0	0.027	0.466	0.067	0.006	0.025	0.083	0.18	0.409	0.086	0.409	0.102	0	0.139	0.131	0.228	0.098	0.301	0.344	0.302	0.241	0.105	0.142	0.132	0.815
TCGA.E9.A1NG.01A.21R.A14M.07	0	0.072	0.393	0.071	0.055	0.107	0.233	0.166	0.514	0.13	0.238	0.052	0.039	0.079	0.176	0.2	0.057	0.278	0.335	0.244	0.171	0.02	0.128	0.152	0.713
TCGA.E9.A1NG.11A.52R.A14M.07	0	0.028	0.401	0.05	0	0.019	0.07	0.18	0.516	0.129	0.423	0.087	0	0.153	0.228	0.186	0.077	0.231	0.274	0.323	0.196	0.101	0.144	0.13	0.711
TCGA.E9.A1NH.01A.11R.A14D.07	0	0.068	0.392	0.035	0.056	0.083	0.095	0.176	0.481	0.171	0.328	0.055	0.06	0.068	0.175	0.134	0.073	0.218	0.261	0.211	0.192	0.119	0.15	0.177	0.645
TCGA.E9.A1NI.01A.11R.A14D.07	0	0.149	0.346	0.065	0.058	0.053	0.134	0.172	0.406	0.139	0.185	0.032	0.051	0.062	0.186	0.156	0.078	0.223	0.293	0.144	0.21	0.042	0.095	0.166	0.622
TCGA.E9.A1QZ.01A.21R.A169.07	0	0.071	0.464	0.08	0.024	0.024	0.178	0.307	0.465	0.076	0.527	0.172	0.008	0.036	0.219	0.1	0.145	0.112	0.164	0.348	0.127	0.108	0.187	0.265	0.66
TCGA.E9.A1R0.01A.22R.A16F.07	0	0.063	0.445	0.043	0.023	0.047	0.119	0.236	0.452	0.132	0.466	0.163	0	0.049	0.235	0.086	0.117	0.14	0.154	0.334	0.187	0.127	0.138	0.268	0.65
TCGA.E9.A1R2.01A.11R.A14D.07	0	0.074	0.41	0.052	0.035	0.06	0.174	0.225	0.467	0.113	0.409	0.143	0.042	0.033	0.178	0.093	0.077	0.162	0.151	0.322	0.189	0.123	0.168	0.227	0.633
TCGA.E9.A1R3.01A.31R.A14M.07	0	0.076	0.33	0.064	0.074	0.085	0.104	0.195	0.451	0.167	0.238	0.116	0.033	0.036	0.283	0.237	0.049	0.24	0.296	0.129	0.186	0	0.161	0.156	0.662
